# Umweltkontrollsystem Log
# Start: 2025-07-15 11:01:00
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
39683-703,26.0,42.0,88,91.5,49.3526,8.1648,121.9,2.5,312,6,135,181,348,298,210,321,291,345,268,3,3,0,2025-07-15 13:01:23 MESZ,2025-07-15 11:01:24 UTC
39685-799,26.0,42.0,87,91.5,49.3526,8.1648,121.9,1.6,320,6,135,181,351,299,209,321,292,345,268,3,3,0,2025-07-15 13:01:25 MESZ,2025-07-15 11:01:26 UTC
39687-795,26.0,42.0,86,91.5,49.3526,8.1648,121.9,2.6,321,6,135,181,349,299,210,321,291,346,268,3,3,1,2025-07-15 13:01:27 MESZ,2025-07-15 11:01:28 UTC
39689-852,26.0,42.0,88,91.4,49.3526,8.1648,121.9,1.5,270,6,136,181,350,299,211,321,292,348,269,4,3,0,2025-07-15 13:01:29 MESZ,2025-07-15 11:01:30 UTC
39691-077,26.0,42.0,91,91.3,49.3526,8.1648,121.8,0.6, 0,6,135,181,351,301,210,322,293,347,269,3,3,0,2025-07-15 13:01:31 MESZ,2025-07-15 11:01:32 UTC
39693-096,26.0,42.0,89,91.3,49.3526,8.1648,122.1,1.0,90,6,136,181,350,300,210,322,293,348,271,3,3,0,2025-07-15 13:01:33 MESZ,2025-07-15 11:01:35 UTC
39695-234,26.0,42.0,89,91.3,49.3526,8.1648,121.8,1.5,128,6,135,182,350,300,211,322,293,347,270,3,2,0,2025-07-15 13:01:35 MESZ,2025-07-15 11:01:37 UTC
39697-300,26.0,42.0,90,91.2,49.3526,8.1648,121.2,0.3, 0,6,136,181,350,300,210,321,292,347,270,3,4,0,2025-07-15 13:01:37 MESZ,2025-07-15 11:01:39 UTC
39699-266,26.0,42.0,89,91.2,49.3526,8.1648,120.5,0.4, 0,6,136,181,351,300,212,323,292,347,269,3,2,0,2025-07-15 13:01:39 MESZ,2025-07-15 11:01:41 UTC
39701-324,26.0,42.0,89,91.3,49.3526,8.1648,119.5,0.5, 0,6,136,182,350,300,211,322,293,348,271,4,3,0,2025-07-15 13:01:41 MESZ,2025-07-15 11:01:43 UTC
39703-584,26.0,42.0,90,91.2,49.3526,8.1648,120.4,1.9,293,6,136,180,351,301,211,323,293,347,271,2,3,0,2025-07-15 13:01:43 MESZ,2025-07-15 11:01:45 UTC
39706-547,26.0,42.0,90,91.3,49.3526,8.1647,120.5,1.3, 0,5,136,182,351,300,211,324,294,348,270,2,2,0,2025-07-15 13:01:46 MESZ,2025-07-15 11:01:47 UTC
39708-606,26.0,42.0,89,91.1,49.3526,8.1647,120.2,0.8, 0,5,137,181,350,300,212,323,293,348,270,2,3,0,2025-07-15 13:01:48 MESZ,2025-07-15 11:01:49 UTC
39710-700,26.0,42.0,89,91.3,49.3526,8.1647,120.2,0.9, 0,6,137,181,351,300,212,324,294,348,271,3,3,1,2025-07-15 13:01:50 MESZ,2025-07-15 11:01:51 UTC
39712-696,26.0,42.0,90,91.3,49.3526,8.1647,120.5,1.1,300,6,137,182,350,300,211,323,293,348,272,3,3,0,2025-07-15 13:01:52 MESZ,2025-07-15 11:01:53 UTC
39715-755,26.0,42.0,90,91.4,49.3526,8.1647,120.7,1.6,312,6,137,182,350,300,211,323,293,348,272,3,3,0,2025-07-15 13:01:55 MESZ,2025-07-15 11:01:55 UTC
39717-981,26.0,42.0,89,91.3,49.3526,8.1647,120.8,1.1,207,6,136,181,351,301,212,323,293,348,271,2,3,0,2025-07-15 13:01:57 MESZ,2025-07-15 11:01:57 UTC
39719-978,26.0,42.0,89,91.3,49.3526,8.1646,121.3,2.2, 0,6,137,181,350,300,211,324,293,347,271,2,3,0,2025-07-15 13:01:59 MESZ,2025-07-15 11:01:59 UTC
39721-085,26.0,42.0,89,91.2,49.3526,8.1646,122.1,2.4,294,5,138,181,351,301,211,324,294,349,272,3,4,0,2025-07-15 13:02:01 MESZ,2025-07-15 11:02:02 UTC
39723-203,26.0,42.0,89,91.2,49.3526,8.1646,122.6,1.2,148,5,136,182,350,301,212,324,294,349,272,3,2,0,2025-07-15 13:02:03 MESZ,2025-07-15 11:02:04 UTC
39725-166,26.0,42.0,90,91.3,49.3526,8.1646,122.8,0.4, 0,5,137,181,351,301,211,324,293,349,271,3,3,0,2025-07-15 13:02:05 MESZ,2025-07-15 11:02:06 UTC
39727-225,26.0,42.0,89,91.2,49.3526,8.1646,122.9,0.9, 0,5,136,181,351,301,211,325,294,348,271,3,3,0,2025-07-15 13:02:07 MESZ,2025-07-15 11:02:08 UTC
39729-482,26.0,42.0,90,91.2,49.3526,8.1646,122.6,0.6, 0,5,137,181,351,301,212,324,293,349,272,2,3,0,2025-07-15 13:02:09 MESZ,2025-07-15 11:02:10 UTC
39731-450,26.0,42.0,91,91.0,49.3526,8.1646,122.9,0.6, 0,5,137,181,350,301,212,324,293,349,271,3,2,1,2025-07-15 13:02:11 MESZ,2025-07-15 11:02:12 UTC
39734-535,26.0,42.0,91,91.0,49.3526,8.1646,123.0,0.9, 0,6,137,181,351,301,212,324,294,349,271,3,2,0,2025-07-15 13:02:14 MESZ,2025-07-15 11:02:14 UTC
39736-604,26.0,42.0,91,91.0,49.3526,8.1646,123.2,0.6, 0,6,137,180,350,301,211,325,294,348,272,3,3,0,2025-07-15 13:02:16 MESZ,2025-07-15 11:02:16 UTC
39738-600,26.0,42.0,92,91.1,49.3526,8.1647,120.4,5.0,123,6,136,181,350,300,212,324,294,348,271,2,2,0,2025-07-15 13:02:18 MESZ,2025-07-15 11:02:18 UTC
39740-656,26.0,42.0,92,91.1,49.3525,8.1649,118.5,8.8,115,5,137,180,351,300,213,325,293,349,272,3,3,0,2025-07-15 13:02:20 MESZ,2025-07-15 11:02:20 UTC
39742-883,26.0,42.0,92,91.0,49.3525,8.1649,118.1,7.7,61,5,136,180,351,301,211,325,294,348,272,2,3,0,2025-07-15 13:02:22 MESZ,2025-07-15 11:02:22 UTC
39744-877,26.0,42.0,92,90.9,49.3525,8.1648,118.6,5.8, 0,5,138,181,350,301,212,324,293,348,272,4,3,0,2025-07-15 13:02:24 MESZ,2025-07-15 11:02:24 UTC
39745-958,26.0,42.0,92,91.1,49.3525,8.1648,118.7,5.3,249,6,138,181,350,300,212,324,293,349,272,3,2,0,2025-07-15 13:02:25 MESZ,2025-07-15 11:02:26 UTC
39747-158,26.0,42.0,92,91.1,49.3525,8.1648,118.6,4.4,16,6,137,181,351,301,211,326,293,350,271,3,2,0,2025-07-15 13:02:27 MESZ,2025-07-15 11:02:29 UTC
39749-049,25.9,42.0,91,91.1,49.3526,8.1648,119.0,3.0,291,6,138,181,350,300,212,325,294,349,272,4,2,0,2025-07-15 13:02:29 MESZ,2025-07-15 11:02:31 UTC
39751-128,25.9,42.0,91,91.2,49.3525,8.1648,119.6,4.0,123,5,137,181,351,300,212,325,294,349,273,2,4,0,2025-07-15 13:02:31 MESZ,2025-07-15 11:02:33 UTC
39753-386,25.9,42.0,91,91.1,49.3525,8.1648,119.7,3.2,312,6,137,181,351,300,211,325,293,349,272,2,2,0,2025-07-15 13:02:33 MESZ,2025-07-15 11:02:35 UTC
39755-350,25.9,42.0,92,91.1,49.3526,8.1648,119.8,2.1, 0,6,137,181,351,300,212,325,294,350,272,2,2,0,2025-07-15 13:02:35 MESZ,2025-07-15 11:02:37 UTC
39757-436,26.0,42.0,91,91.1,49.3526,8.1648,118.9,2.9,101,6,138,180,351,301,211,326,294,349,272,2,3,0,2025-07-15 13:02:37 MESZ,2025-07-15 11:02:39 UTC
39759-506,26.0,42.0,90,91.2,49.3525,8.1649,118.3,3.2,116,6,137,180,351,301,212,326,294,351,272,3,3,0,2025-07-15 13:02:39 MESZ,2025-07-15 11:02:41 UTC
39761-499,26.0,42.0,90,91.2,49.3525,8.1649,118.3,2.2,90,6,137,181,350,300,212,325,293,349,272,3,3,0,2025-07-15 13:02:41 MESZ,2025-07-15 11:02:43 UTC
39763-559,26.0,42.0,90,91.1,49.3525,8.1649,118.6,1.2,270,6,138,181,350,300,212,325,293,349,273,3,3,1,2025-07-15 13:02:43 MESZ,2025-07-15 11:02:45 UTC
39766-785,26.0,42.0,90,91.2,49.3525,8.1649,118.2,1.4,180,6,138,181,352,301,211,325,293,349,273,2,3,0,2025-07-15 13:02:46 MESZ,2025-07-15 11:02:47 UTC
39768-782,26.0,42.0,91,91.2,49.3525,8.1649,118.3,3.1, 0,6,138,181,352,301,212,325,293,349,272,3,4,0,2025-07-15 13:02:48 MESZ,2025-07-15 11:02:49 UTC
39770-861,26.0,42.0,90,91.3,49.3525,8.1649,117.9,2.3,270,6,137,181,351,300,212,324,293,348,272,3,2,0,2025-07-15 13:02:50 MESZ,2025-07-15 11:02:51 UTC
39772-010,26.0,42.0,89,91.2,49.3525,8.1649,117.2,3.1,61,6,137,181,351,301,212,325,294,349,273,2,3,0,2025-07-15 13:02:52 MESZ,2025-07-15 11:02:54 UTC
39775-025,26.0,42.0,89,91.3,49.3525,8.1649,116.6,4.4,117,6,138,180,351,301,212,325,294,349,272,2,3,0,2025-07-15 13:02:55 MESZ,2025-07-15 11:02:56 UTC
39777-030,26.0,42.0,89,91.4,49.3525,8.1650,115.8,4.0,115,6,138,181,351,301,212,326,294,348,272,3,2,0,2025-07-15 13:02:57 MESZ,2025-07-15 11:02:58 UTC
39779-288,26.0,42.0,88,91.4,49.3525,8.1650,115.5,2.0,310,6,137,181,352,300,212,326,294,348,273,3,2,0,2025-07-15 13:02:59 MESZ,2025-07-15 11:03:00 UTC
39781-253,26.0,42.0,88,91.3,49.3525,8.1649,115.5,1.5, 0,6,137,181,351,301,212,326,294,349,272,2,3,0,2025-07-15 13:03:01 MESZ,2025-07-15 11:03:02 UTC
39783-339,26.0,42.0,88,91.5,49.3525,8.1649,115.3,0.6, 0,6,138,181,351,301,211,326,294,349,272,3,3,0,2025-07-15 13:03:03 MESZ,2025-07-15 11:03:04 UTC
39785-458,26.0,42.0,88,91.4,49.3525,8.1649,115.6,0.3, 0,6,138,181,352,300,212,325,293,348,272,3,2,0,2025-07-15 13:03:05 MESZ,2025-07-15 11:03:06 UTC
39787-402,26.0,42.0,87,91.5,49.3525,8.1649,115.9,1.3,166,6,138,181,350,300,211,325,293,349,272,3,2,0,2025-07-15 13:03:07 MESZ,2025-07-15 11:03:08 UTC
39789-458,26.0,42.0,87,91.5,49.3525,8.1649,116.1,1.8,156,6,139,181,351,301,212,325,293,349,271,2,2,0,2025-07-15 13:03:09 MESZ,2025-07-15 11:03:10 UTC
39791-687,26.0,42.0,87,91.6,49.3525,8.1649,116.7,1.5,270,6,138,181,351,301,211,326,293,350,273,3,3,0,2025-07-15 13:03:11 MESZ,2025-07-15 11:03:12 UTC
39793-681,26.0,42.0,86,91.5,49.3525,8.1649,117.4,1.1, 0,5,139,180,349,302,211,325,294,349,272,2,3,0,2025-07-15 13:03:13 MESZ,2025-07-15 11:03:14 UTC
39796-759,26.0,42.0,86,91.7,49.3525,8.1649,118.0,0.8, 0,5,137,181,351,300,212,327,293,349,272,3,3,0,2025-07-15 13:03:16 MESZ,2025-07-15 11:03:16 UTC
39798-855,26.0,42.0,85,91.6,49.3525,8.1649,118.9,0.8, 0,5,138,181,351,301,212,326,293,350,272,4,2,0,2025-07-15 13:03:18 MESZ,2025-07-15 11:03:18 UTC
39800-871,26.0,42.0,86,91.6,49.3525,8.1648,119.3,1.3,305,5,137,180,351,301,211,326,293,349,273,2,3,0,2025-07-15 13:03:20 MESZ,2025-07-15 11:03:21 UTC
39802-930,26.0,42.0,86,91.6,49.3526,8.1648,119.5,2.3,297,5,138,181,352,301,212,326,294,349,272,2,2,1,2025-07-15 13:03:22 MESZ,2025-07-15 11:03:23 UTC
39804-187,26.0,42.0,86,91.6,49.3526,8.1648,119.8,1.6,291,5,138,180,352,301,212,326,294,349,272,3,2,0,2025-07-15 13:03:24 MESZ,2025-07-15 11:03:25 UTC
39806-151,26.0,42.0,86,91.6,49.3526,8.1647,119.9,1.8, 0,5,137,180,351,301,211,327,293,350,273,2,2,0,2025-07-15 13:03:26 MESZ,2025-07-15 11:03:27 UTC
39808-209,26.0,42.0,86,91.6,49.3526,8.1647,120.3,1.8,291,5,138,180,351,301,212,326,294,349,272,2,3,0,2025-07-15 13:03:28 MESZ,2025-07-15 11:03:29 UTC
39810-358,26.0,42.0,85,91.6,49.3526,8.1647,121.1,2.1,276,5,137,181,352,302,211,327,294,349,273,2,2,0,2025-07-15 13:03:30 MESZ,2025-07-15 11:03:31 UTC
39812-300,26.0,42.0,87,91.6,49.3526,8.1647,121.5,2.2,297,5,138,182,350,301,211,326,294,350,272,2,2,0,2025-07-15 13:03:32 MESZ,2025-07-15 11:03:33 UTC
39814-359,26.0,42.0,87,91.5,49.3526,8.1647,122.3,2.0,283,6,137,181,350,301,212,326,293,349,273,3,3,0,2025-07-15 13:03:34 MESZ,2025-07-15 11:03:35 UTC
39816-584,26.0,42.0,87,91.4,49.3526,8.1647,122.7,0.5, 0,5,138,181,351,300,212,327,294,351,274,2,2,0,2025-07-15 13:03:36 MESZ,2025-07-15 11:03:37 UTC
39818-580,26.0,42.0,87,91.5,49.3526,8.1647,123.3,1.0, 0,5,138,181,350,301,212,328,293,349,272,3,3,0,2025-07-15 13:03:38 MESZ,2025-07-15 11:03:39 UTC
39820-660,26.1,42.0,87,91.5,49.3526,8.1647,124.2,0.7, 0,6,138,181,350,301,212,327,293,350,272,2,3,0,2025-07-15 13:03:40 MESZ,2025-07-15 11:03:41 UTC
39822-756,26.1,42.0,87,91.5,49.3526,8.1647,124.6,0.7, 0,5,138,181,351,301,212,326,293,350,272,3,2,0,2025-07-15 13:03:42 MESZ,2025-07-15 11:03:43 UTC
39824-754,26.1,42.0,87,91.5,49.3526,8.1647,125.1,2.1,137,5,138,181,351,301,212,326,293,349,272,3,3,0,2025-07-15 13:03:44 MESZ,2025-07-15 11:03:45 UTC
39826-883,26.1,42.0,86,91.5,49.3526,8.1645,128.0,1.4,299,6,138,181,351,301,212,328,293,350,272,2,2,1,2025-07-15 13:03:46 MESZ,2025-07-15 11:03:48 UTC
39829-037,26.1,42.0,87,91.6,49.3526,8.1646,128.5,1.3,136,6,137,181,351,300,212,327,294,349,272,2,3,0,2025-07-15 13:03:49 MESZ,2025-07-15 11:03:50 UTC
39831-052,26.1,42.0,87,91.5,49.3526,8.1645,131.0,0.3, 0,6,138,181,352,301,212,326,293,350,273,3,2,1,2025-07-15 13:03:51 MESZ,2025-07-15 11:03:52 UTC
39833-139,26.1,42.0,87,91.5,49.3527,8.1644,133.2,1.2,302,6,137,181,352,300,212,328,293,349,273,3,3,0,2025-07-15 13:03:53 MESZ,2025-07-15 11:03:54 UTC
39836-259,26.1,42.0,87,91.5,49.3527,8.1643,134.6,1.3,302,6,138,181,351,300,212,327,293,350,273,2,4,0,2025-07-15 13:03:56 MESZ,2025-07-15 11:03:56 UTC
39838-221,26.1,42.0,87,91.6,49.3527,8.1642,136.3,1.3,300,6,138,181,351,300,212,327,293,350,273,3,3,0,2025-07-15 13:03:58 MESZ,2025-07-15 11:03:58 UTC
39840-257,26.1,42.0,87,91.5,49.3528,8.1641,137.8,1.4,296,6,138,181,350,299,212,326,293,349,273,2,2,0,2025-07-15 13:04:00 MESZ,2025-07-15 11:04:00 UTC
39842-485,26.1,42.0,87,91.4,49.3528,8.1641,139.1,1.2,295,6,138,180,352,301,212,327,294,349,273,3,3,2,2025-07-15 13:04:02 MESZ,2025-07-15 11:04:02 UTC
39844-483,26.1,42.0,88,91.4,49.3528,8.1641,139.7,1.7, 0,6,138,181,350,301,212,327,294,350,273,2,2,0,2025-07-15 13:04:04 MESZ,2025-07-15 11:04:04 UTC
39846-560,26.1,42.0,87,91.5,49.3528,8.1641,140.6,0.7, 0,6,138,181,351,300,213,327,293,350,272,2,3,0,2025-07-15 13:04:06 MESZ,2025-07-15 11:04:06 UTC
39848-655,26.1,42.0,88,91.6,49.3528,8.1641,140.9,0.7, 0,5,138,181,351,301,212,326,293,350,272,2,2,0,2025-07-15 13:04:08 MESZ,2025-07-15 11:04:08 UTC
39850-652,26.1,42.0,87,91.5,49.3527,8.1641,140.7,1.9,124,6,139,181,351,301,211,327,294,349,272,2,3,1,2025-07-15 13:04:10 MESZ,2025-07-15 11:04:10 UTC
39852-730,26.1,42.0,88,91.5,49.3527,8.1642,140.7,3.4,123,5,138,181,350,301,211,328,294,349,273,2,3,0,2025-07-15 13:04:12 MESZ,2025-07-15 11:04:13 UTC
39854-040,26.1,42.0,86,91.5,49.3527,8.1643,140.3,5.7,120,5,138,180,351,301,212,328,293,349,272,2,2,0,2025-07-15 13:04:14 MESZ,2025-07-15 11:04:15 UTC
39856-953,26.1,42.0,87,91.3,49.3527,8.1644,139.8,4.3, 0,5,138,181,352,300,212,328,293,349,273,2,2,0,2025-07-15 13:04:16 MESZ,2025-07-15 11:04:17 UTC
39859-040,26.1,42.0,87,91.4,49.3527,8.1644,139.7,2.5,127,5,139,180,351,301,212,328,294,350,273,3,3,0,2025-07-15 13:04:19 MESZ,2025-07-15 11:04:19 UTC
39861-159,26.1,42.0,87,91.6,49.3526,8.1644,139.8,1.5,98,6,138,181,351,300,211,327,293,350,273,2,2,0,2025-07-15 13:04:21 MESZ,2025-07-15 11:04:21 UTC
39863-122,26.1,42.0,86,91.6,49.3526,8.1645,140.2,2.2,107,6,138,181,351,301,211,327,294,350,274,3,3,0,2025-07-15 13:04:23 MESZ,2025-07-15 11:04:23 UTC
39865-181,26.1,42.0,87,91.6,49.3526,8.1645,140.2,3.7,108,6,138,181,350,302,212,327,293,350,272,3,2,1,2025-07-15 13:04:25 MESZ,2025-07-15 11:04:25 UTC
39867-387,26.1,42.0,87,91.5,49.3526,8.1645,140.1,1.7,156,5,138,180,350,301,212,327,293,350,273,3,2,0,2025-07-15 13:04:27 MESZ,2025-07-15 11:04:27 UTC
39869-382,26.1,42.0,85,91.5,49.3526,8.1646,140.2,1.8, 0,5,139,181,350,300,212,327,293,349,273,3,2,0,2025-07-15 13:04:29 MESZ,2025-07-15 11:04:29 UTC
39871-461,26.1,42.0,86,91.6,49.3526,8.1646,140.3,2.6,122,5,139,181,350,301,212,327,294,349,272,3,2,0,2025-07-15 13:04:31 MESZ,2025-07-15 11:04:31 UTC
39873-559,26.1,42.0,86,91.6,49.3526,8.1646,140.5,3.1,131,5,140,181,351,301,212,328,294,350,272,3,2,0,2025-07-15 13:04:33 MESZ,2025-07-15 11:04:33 UTC
39875-551,26.1,42.0,87,91.6,49.3526,8.1646,140.7,3.4,124,5,138,181,350,300,212,327,293,349,273,3,2,1,2025-07-15 13:04:35 MESZ,2025-07-15 11:04:35 UTC
39877-611,26.1,42.0,87,91.5,49.3526,8.1646,140.6,2.9,138,5,138,181,351,301,211,328,293,350,272,4,3,0,2025-07-15 13:04:37 MESZ,2025-07-15 11:04:37 UTC
39879-890,26.1,42.0,87,91.5,49.3526,8.1646,140.7,1.5,240,5,138,181,351,300,211,327,293,349,273,2,2,0,2025-07-15 13:04:39 MESZ,2025-07-15 11:04:40 UTC
39881-853,26.1,42.0,86,91.5,49.3526,8.1646,140.7,1.0, 0,5,138,182,350,300,211,327,294,349,273,3,2,0,2025-07-15 13:04:41 MESZ,2025-07-15 11:04:42 UTC
39883-941,26.1,42.0,86,91.4,49.3526,8.1647,140.3,1.0, 0,5,137,181,350,300,211,327,293,350,272,3,3,0,2025-07-15 13:04:43 MESZ,2025-07-15 11:04:44 UTC
39885-063,26.1,42.0,86,91.5,49.3526,8.1647,139.9,1.1,127,6,137,181,352,301,212,328,293,350,273,3,3,0,2025-07-15 13:04:45 MESZ,2025-07-15 11:04:46 UTC
39888-023,26.1,42.0,87,91.5,49.3526,8.1647,139.6,0.5, 0,6,138,181,351,301,211,329,293,350,272,2,2,0,2025-07-15 13:04:48 MESZ,2025-07-15 11:04:48 UTC
39890-133,26.1,42.0,88,91.3,49.3526,8.1647,138.6,1.4,357,6,137,182,351,302,211,328,294,349,273,3,3,0,2025-07-15 13:04:50 MESZ,2025-07-15 11:04:50 UTC
39892-289,26.1,42.0,88,91.4,49.3526,8.1647,138.6,1.9,56,6,138,181,350,301,212,327,293,349,273,2,2,0,2025-07-15 13:04:52 MESZ,2025-07-15 11:04:52 UTC
39894-283,26.1,42.0,87,91.4,49.3526,8.1647,137.5,0.9, 0,6,138,182,350,300,211,327,293,350,272,3,4,0,2025-07-15 13:04:54 MESZ,2025-07-15 11:04:54 UTC
39896-359,26.1,42.0,89,91.3,49.3526,8.1647,136.8,0.9, 0,6,137,181,350,301,211,327,293,349,272,3,2,0,2025-07-15 13:04:56 MESZ,2025-07-15 11:04:56 UTC
39898-459,26.1,42.0,88,91.4,49.3526,8.1647,136.7,2.2,90,6,138,181,351,301,212,328,294,350,273,2,2,0,2025-07-15 13:04:58 MESZ,2025-07-15 11:04:58 UTC
39900-451,26.1,42.0,88,91.3,49.3526,8.1647,136.1,2.0,168,6,139,180,350,300,211,327,294,349,272,3,2,0,2025-07-15 13:05:00 MESZ,2025-07-15 11:05:00 UTC
