49,3417|8,1349|Weinstraße|1|1
49,3418|8,135|Weinstraße|1|1
49,342|8,1351|Weinstraße|1|1
49,3421|8,1353|Weinstraße|1|1
49,3421|8,1354|Weinstraße|1|1
49,356|8,1453|Wallgasse|1|1
49,3514|8,1409|Von-Hartmann-Straße|1|1
49,3496|8,1456|Von-der-Tann-Straße|1|1
49,3591|8,1505|Villenstraße|1|1
49,3382|8,1605|Unbekannt|1|1
49,3383|8,1604|Unbekannt|1|1
49,339|8,1601|Unbekannt|1|1
49,3391|8,1505|Unbekannt|1|1
49,3391|8,1601|Unbekannt|1|1
49,3392|8,1507|Unbekannt|1|1
49,3393|8,1508|Unbekannt|1|1
49,3404|8,1407|Unbekannt|1|1
49,3418|8,1619|Unbekannt|1|1
49,3419|8,162|Unbekannt|1|1
49,3508|8,1412|Unbekannt|1|1
49,3544|8,1352|Turmstraße|1|1
49,3555|8,1363|Turmstraße|1|1
49,3517|8,1295|Talstraße|1|1
49,3533|8,1171|Talstraße|1|1
49,3534|8,117|Talstraße|1|1
49,3535|8,1169|Talstraße|1|1
49,3536|8,1167|Talstraße|1|1
49,3538|8,1166|Talstraße|1|1
49,3539|8,1165|Talstraße|1|1
49,3556|8,1375|Strohmarkt|1|1
49,3556|8,1378|Strohmarkt|1|1
49,3556|8,1381|Strohmarkt|1|1
49,3556|8,1383|Strohmarkt|1|1
49,3556|8,1386|Strohmarkt|1|1
49,348|8,1635|Spitalbachstraße|1|1
49,3481|8,1628|Spitalbachstraße|1|1
49,3481|8,163|Spitalbachstraße|1|1
49,3481|8,1632|Spitalbachstraße|1|1
49,3482|8,1619|Spitalbachstraße|1|1
49,3482|8,1622|Spitalbachstraße|1|1
49,3482|8,1625|Spitalbachstraße|1|1
49,3483|8,1612|Spitalbachstraße|1|1
49,3483|8,1614|Spitalbachstraße|1|1
49,3483|8,1617|Spitalbachstraße|1|1
49,3484|8,1605|Spitalbachstraße|1|1
49,3484|8,1607|Spitalbachstraße|1|1
49,3484|8,161|Spitalbachstraße|1|1
49,3485|8,1601|Spitalbachstraße|1|1
49,3485|8,1603|Spitalbachstraße|1|1
49,3486|8,1595|Spitalbachstraße|1|1
49,3486|8,1597|Spitalbachstraße|1|1
49,3486|8,16|Spitalbachstraße|1|1
49,3487|8,16|Spitalbachstraße|1|1
49,3488|8,1585|Spitalbachstraße|1|1
49,3489|8,158|Spitalbachstraße|1|1
49,349|8,1571|Spitalbachstraße|1|1
49,349|8,1574|Spitalbachstraße|1|1
49,349|8,1577|Spitalbachstraße|1|1
49,3491|8,1566|Spitalbachstraße|1|1
49,3491|8,1568|Spitalbachstraße|1|1
49,3492|8,1558|Spitalbachstraße|1|1
49,3492|8,1559|Spitalbachstraße|1|1
49,3492|8,156|Spitalbachstraße|1|1
49,3492|8,1561|Spitalbachstraße|1|1
49,3492|8,1563|Spitalbachstraße|1|1
49,3493|8,1551|Spitalbachstraße|1|1
49,3493|8,1553|Spitalbachstraße|1|1
49,3493|8,1556|Spitalbachstraße|1|1
49,3493|8,1557|Spitalbachstraße|1|1
49,3494|8,1546|Spitalbachstraße|1|1
49,3494|8,1548|Spitalbachstraße|1|1
49,3495|8,1538|Spitalbachstraße|1|1
49,3495|8,1541|Spitalbachstraße|1|1
49,3495|8,1542|Spitalbachstraße|1|1
49,3495|8,1543|Spitalbachstraße|1|1
49,3496|8,1533|Spitalbachstraße|1|1
49,3496|8,1535|Spitalbachstraße|1|1
49,3496|8,1537|Spitalbachstraße|1|1
49,3497|8,1527|Spitalbachstraße|1|1
49,3497|8,1529|Spitalbachstraße|1|1
49,3498|8,1521|Spitalbachstraße|1|1
49,3498|8,1522|Spitalbachstraße|1|1
49,3498|8,1524|Spitalbachstraße|1|1
49,3452|8,1631|Speyerdorfer Straße|1|1
49,3453|8,1622|Speyerdorfer Straße|1|1
49,3453|8,1624|Speyerdorfer Straße|1|1
49,3453|8,1627|Speyerdorfer Straße|1|1
49,3453|8,1629|Speyerdorfer Straße|1|1
49,3453|8,1631|Speyerdorfer Straße|1|1
49,3454|8,1614|Speyerdorfer Straße|1|1
49,3454|8,1619|Speyerdorfer Straße|1|1
49,3455|8,1608|Speyerdorfer Straße|1|1
49,3455|8,1611|Speyerdorfer Straße|1|1
49,3456|8,1602|Speyerdorfer Straße|1|1
49,3456|8,1605|Speyerdorfer Straße|1|1
49,3457|8,1599|Speyerdorfer Straße|1|1
49,3458|8,1593|Speyerdorfer Straße|1|1
49,3458|8,1596|Speyerdorfer Straße|1|1
49,3459|8,159|Speyerdorfer Straße|1|1
49,346|8,1584|Speyerdorfer Straße|1|1
49,346|8,1587|Speyerdorfer Straße|1|1
49,3461|8,1581|Speyerdorfer Straße|1|1
49,3462|8,1579|Speyerdorfer Straße|1|1
49,3463|8,1573|Speyerdorfer Straße|1|1
49,3463|8,1576|Speyerdorfer Straße|1|1
49,3465|8,1562|Speyerdorfer Straße|1|1
49,3465|8,1565|Speyerdorfer Straße|1|1
49,3466|8,1554|Speyerdorfer Straße|1|1
49,3466|8,1556|Speyerdorfer Straße|1|1
49,3466|8,1559|Speyerdorfer Straße|1|1
49,3511|8,1275|Seilerbahn|1|1
49,3512|8,1275|Seilerbahn|1|1
49,3512|8,1276|Seilerbahn|1|1
49,3513|8,1276|Seilerbahn|1|1
49,3513|8,1277|Seilerbahn|1|1
49,3513|8,1278|Seilerbahn|1|1
49,3513|8,1279|Seilerbahn|1|1
49,3514|8,128|Seilerbahn|1|1
49,3515|8,1283|Seilerbahn|1|1
49,3516|8,1285|Seilerbahn|1|1
49,3517|8,1286|Seilerbahn|1|1
49,3517|8,1287|Seilerbahn|1|1
49,3518|8,1288|Seilerbahn|1|1
49,3518|8,129|Seilerbahn|1|1
49,3519|8,129|Seilerbahn|1|1
49,3545|8,1184|Schloßweg|1|1
49,3546|8,1166|Schloßweg|1|1
49,3547|8,1164|Schloßweg|1|1
49,3548|8,1162|Schloßweg|1|1
49,355|8,1157|Schloßweg|1|1
49,3467|8,1554|Schlachthofstraße|1|1
49,3468|8,1554|Schlachthofstraße|1|1
49,347|8,1554|Schlachthofstraße|1|1
49,3471|8,1555|Schlachthofstraße|1|1
49,3473|8,1555|Schlachthofstraße|1|1
49,3474|8,1556|Schlachthofstraße|1|1
49,3476|8,1557|Schlachthofstraße|1|1
49,3478|8,1557|Schlachthofstraße|1|1
49,348|8,1558|Schlachthofstraße|1|1
49,3482|8,1558|Schlachthofstraße|1|1
49,3483|8,1559|Schlachthofstraße|1|1
49,3484|8,1559|Schlachthofstraße|1|1
49,3486|8,156|Schlachthofstraße|1|1
49,3487|8,156|Schlachthofstraße|1|1
49,3489|8,1561|Schlachthofstraße|1|1
49,349|8,1561|Schlachthofstraße|1|1
49,3491|8,1562|Schlachthofstraße|1|1
49,3492|8,1562|Schlachthofstraße|1|1
49,3531|8,1272|Sauterstraße|1|1
49,3532|8,1231|Sauterstraße|1|1
49,3532|8,1233|Sauterstraße|1|1
49,3532|8,1236|Sauterstraße|1|1
49,3532|8,1238|Sauterstraße|1|1
49,3532|8,1257|Sauterstraße|1|1
49,3532|8,126|Sauterstraße|1|1
49,3532|8,1262|Sauterstraße|1|1
49,3532|8,1265|Sauterstraße|1|1
49,3532|8,1267|Sauterstraße|1|1
49,3532|8,127|Sauterstraße|1|1
49,3532|8,1271|Sauterstraße|1|1
49,3533|8,1221|Sauterstraße|1|1
49,3533|8,1224|Sauterstraße|1|1
49,3533|8,1226|Sauterstraße|1|1
49,3533|8,1229|Sauterstraße|1|1
49,3533|8,1241|Sauterstraße|1|1
49,3533|8,1243|Sauterstraße|1|1
49,3533|8,1246|Sauterstraße|1|1
49,3533|8,1248|Sauterstraße|1|1
49,3533|8,1252|Sauterstraße|1|1
49,3533|8,1255|Sauterstraße|1|1
49,3534|8,1215|Sauterstraße|1|1
49,3535|8,1211|Sauterstraße|1|1
49,3535|8,1213|Sauterstraße|1|1
49,3536|8,1209|Sauterstraße|1|1
49,3537|8,1206|Sauterstraße|1|1
49,3538|8,1204|Sauterstraße|1|1
49,3539|8,1202|Sauterstraße|1|1
49,354|8,12|Sauterstraße|1|1
49,3541|8,1196|Sauterstraße|1|1
49,3542|8,1194|Sauterstraße|1|1
49,3543|8,119|Sauterstraße|1|1
49,3543|8,1192|Sauterstraße|1|1
49,3544|8,1188|Sauterstraße|1|1
49,3545|8,1186|Sauterstraße|1|1
49,3546|8,1182|Sauterstraße|1|1
49,3547|8,1181|Sauterstraße|1|1
49,3549|8,1179|Sauterstraße|1|1
49,355|8,1177|Sauterstraße|1|1
49,3551|8,1176|Sauterstraße|1|1
49,3553|8,1174|Sauterstraße|1|1
49,3554|8,1173|Sauterstraße|1|1
49,3555|8,1172|Sauterstraße|1|1
49,3556|8,117|Sauterstraße|1|1
49,348|8,167|Sandfeldweg|1|1
49,3481|8,1667|Sandfeldweg|1|1
49,3481|8,1669|Sandfeldweg|1|1
49,3482|8,1662|Sandfeldweg|1|1
49,3482|8,1665|Sandfeldweg|1|1
49,3483|8,1659|Sandfeldweg|1|1
49,3483|8,1661|Sandfeldweg|1|1
49,3484|8,1653|Sandfeldweg|1|1
49,3484|8,1655|Sandfeldweg|1|1
49,3484|8,1657|Sandfeldweg|1|1
49,3485|8,1648|Sandfeldweg|1|1
49,3485|8,165|Sandfeldweg|1|1
49,3486|8,1639|Sandfeldweg|1|1
49,3486|8,1641|Sandfeldweg|1|1
49,3486|8,1643|Sandfeldweg|1|1
49,3486|8,1646|Sandfeldweg|1|1
49,3507|8,122|Saarlandstraße|1|1
49,3507|8,1221|Saarlandstraße|1|1
49,3508|8,1211|Saarlandstraße|1|1
49,3508|8,1213|Saarlandstraße|1|1
49,3508|8,1216|Saarlandstraße|1|1
49,3508|8,1218|Saarlandstraße|1|1
49,3508|8,1219|Saarlandstraße|1|1
49,3509|8,1208|Saarlandstraße|1|1
49,3509|8,121|Saarlandstraße|1|1
49,351|8,1203|Saarlandstraße|1|1
49,351|8,1206|Saarlandstraße|1|1
49,3511|8,1196|Saarlandstraße|1|1
49,3511|8,1198|Saarlandstraße|1|1
49,3511|8,12|Saarlandstraße|1|1
49,3512|8,1192|Saarlandstraße|1|1
49,3512|8,1194|Saarlandstraße|1|1
49,3513|8,119|Saarlandstraße|1|1
49,3514|8,1185|Saarlandstraße|1|1
49,3514|8,1187|Saarlandstraße|1|1
49,3515|8,1183|Saarlandstraße|1|1
49,3516|8,1179|Saarlandstraße|1|1
49,3516|8,1181|Saarlandstraße|1|1
49,3517|8,1176|Saarlandstraße|1|1
49,3518|8,1173|Saarlandstraße|1|1
49,3519|8,1169|Saarlandstraße|1|1
49,3519|8,1171|Saarlandstraße|1|1
49,352|8,1167|Saarlandstraße|1|1
49,3521|8,1163|Saarlandstraße|1|1
49,3521|8,1165|Saarlandstraße|1|1
49,3523|8,1162|Saarlandstraße|1|1
49,3524|8,116|Saarlandstraße|1|1
49,3525|8,1159|Saarlandstraße|1|1
49,3526|8,1158|Saarlandstraße|1|1
49,3527|8,1156|Saarlandstraße|1|1
49,3529|8,1155|Saarlandstraße|1|1
49,353|8,1165|Saarlandstraße|1|1
49,353|8,1167|Saarlandstraße|1|1
49,3531|8,1153|Saarlandstraße|1|1
49,3531|8,1164|Saarlandstraße|1|1
49,3531|8,1168|Saarlandstraße|1|1
49,3532|8,1152|Saarlandstraße|1|1
49,3532|8,1163|Saarlandstraße|1|1
49,3532|8,117|Saarlandstraße|1|1
49,3532|8,1171|Saarlandstraße|1|1
49,3534|8,1152|Saarlandstraße|1|1
49,3534|8,1162|Saarlandstraße|1|1
49,3535|8,1151|Saarlandstraße|1|1
49,3535|8,1161|Saarlandstraße|1|1
49,3537|8,115|Saarlandstraße|1|1
49,3537|8,116|Saarlandstraße|1|1
49,3538|8,1149|Saarlandstraße|1|1
49,3538|8,1159|Saarlandstraße|1|1
49,3539|8,1149|Saarlandstraße|1|1
49,354|8,1148|Saarlandstraße|1|1
49,354|8,1157|Saarlandstraße|1|1
49,3541|8,1148|Saarlandstraße|1|1
49,3541|8,1156|Saarlandstraße|1|1
49,3543|8,1147|Saarlandstraße|1|1
49,3543|8,1155|Saarlandstraße|1|1
49,3544|8,1146|Saarlandstraße|1|1
49,3544|8,1153|Saarlandstraße|1|1
49,3545|8,1152|Saarlandstraße|1|1
49,3546|8,1145|Saarlandstraße|1|1
49,3546|8,1151|Saarlandstraße|1|1
49,3547|8,1145|Saarlandstraße|1|1
49,3547|8,1149|Saarlandstraße|1|1
49,3548|8,1144|Saarlandstraße|1|1
49,3548|8,1148|Saarlandstraße|1|1
49,3549|8,1144|Saarlandstraße|1|1
49,3549|8,1145|Saarlandstraße|1|1
49,3549|8,1147|Saarlandstraße|1|1
49,3511|8,1619|Roßlaufstraße|1|1
49,3512|8,162|Roßlaufstraße|1|1
49,3514|8,162|Roßlaufstraße|1|1
49,3515|8,162|Roßlaufstraße|1|1
49,3517|8,1621|Roßlaufstraße|1|1
49,3518|8,1621|Roßlaufstraße|1|1
49,352|8,1622|Roßlaufstraße|1|1
49,3521|8,1622|Roßlaufstraße|1|1
49,3524|8,1623|Roßlaufstraße|1|1
49,3525|8,1624|Roßlaufstraße|1|1
49,3526|8,1624|Roßlaufstraße|1|1
49,3572|8,1492|Robert-Stolz-Straße|1|1
49,3574|8,1522|Robert-Stolz-Straße|1|1
49,3574|8,1523|Robert-Stolz-Straße|1|1
49,3575|8,1525|Robert-Stolz-Straße|1|1
49,3575|8,1527|Robert-Stolz-Straße|1|1
49,3575|8,1529|Robert-Stolz-Straße|1|1
49,3575|8,1531|Robert-Stolz-Straße|1|1
49,3576|8,1537|Robert-Stolz-Straße|1|1
49,3576|8,1539|Robert-Stolz-Straße|1|1
49,3576|8,1542|Robert-Stolz-Straße|1|1
49,3577|8,1544|Robert-Stolz-Straße|1|1
49,3577|8,1546|Robert-Stolz-Straße|1|1
49,3577|8,1548|Robert-Stolz-Straße|1|1
49,3578|8,1551|Robert-Stolz-Straße|1|1
49,3578|8,1553|Robert-Stolz-Straße|1|1
49,3578|8,1555|Robert-Stolz-Straße|1|1
49,3579|8,1558|Robert-Stolz-Straße|1|1
49,3579|8,156|Robert-Stolz-Straße|1|1
49,3552|8,1353|Rittergartenstraße|1|1
49,3553|8,1354|Rittergartenstraße|1|1
49,3554|8,1356|Rittergartenstraße|1|1
49,3555|8,1358|Rittergartenstraße|1|1
49,3555|8,1367|Rittergartenstraße|1|1
49,3556|8,1361|Rittergartenstraße|1|1
49,3541|8,1165|Quellenstraße|1|1
49,3541|8,1167|Quellenstraße|1|1
49,3542|8,1168|Quellenstraße|1|1
49,3544|8,1169|Quellenstraße|1|1
49,3545|8,1168|Quellenstraße|1|1
49,3548|8,116|Quellenstraße|1|1
49,3549|8,1158|Quellenstraße|1|1
49,3551|8,1154|Quellenstraße|1|1
49,3551|8,1155|Quellenstraße|1|1
49,3552|8,1154|Quellenstraße|1|1
49,3553|8,1155|Quellenstraße|1|1
49,3553|8,1157|Quellenstraße|1|1
49,3554|8,1159|Quellenstraße|1|1
49,3555|8,1162|Quellenstraße|1|1
49,3555|8,1163|Quellenstraße|1|1
49,3556|8,1164|Quellenstraße|1|1
49,3556|8,1166|Quellenstraße|1|1
49,3556|8,1168|Quellenstraße|1|1
49,3511|8,1274|Pulverturmstraße|1|1
49,3512|8,1274|Pulverturmstraße|1|1
49,3513|8,1273|Pulverturmstraße|1|1
49,3514|8,1273|Pulverturmstraße|1|1
49,3515|8,1273|Pulverturmstraße|1|1
49,3517|8,1272|Pulverturmstraße|1|1
49,3518|8,1272|Pulverturmstraße|1|1
49,3519|8,1272|Pulverturmstraße|1|1
49,3521|8,1272|Pulverturmstraße|1|1
49,3522|8,1272|Pulverturmstraße|1|1
49,3523|8,1272|Pulverturmstraße|1|1
49,3524|8,1272|Pulverturmstraße|1|1
49,3525|8,1272|Pulverturmstraße|1|1
49,3526|8,1272|Pulverturmstraße|1|1
49,3528|8,1272|Pulverturmstraße|1|1
49,3529|8,1272|Pulverturmstraße|1|1
49,3531|8,1271|Pulverturmstraße|1|1
49,3533|8,1328|Pfarrgasse|1|1
49,3461|8,1671|Otto-Dill-Straße|1|1
49,3462|8,1671|Otto-Dill-Straße|1|1
49,3464|8,1671|Otto-Dill-Straße|1|1
49,3465|8,1672|Otto-Dill-Straße|1|1
49,3466|8,1672|Otto-Dill-Straße|1|1
49,3467|8,1672|Otto-Dill-Straße|1|1
49,3468|8,1673|Otto-Dill-Straße|1|1
49,3469|8,1673|Otto-Dill-Straße|1|1
49,3471|8,1673|Otto-Dill-Straße|1|1
49,3472|8,1672|Otto-Dill-Straße|1|1
49,3473|8,1671|Otto-Dill-Straße|1|1
49,3474|8,1666|Otto-Dill-Straße|1|1
49,3474|8,1668|Otto-Dill-Straße|1|1
49,3474|8,1669|Otto-Dill-Straße|1|1
49,3475|8,166|Otto-Dill-Straße|1|1
49,3475|8,1664|Otto-Dill-Straße|1|1
49,3476|8,1662|Otto-Dill-Straße|1|1
49,3477|8,166|Otto-Dill-Straße|1|1
49,3477|8,1661|Otto-Dill-Straße|1|1
49,3478|8,166|Otto-Dill-Straße|1|1
49,3479|8,166|Otto-Dill-Straße|1|1
49,348|8,166|Otto-Dill-Straße|1|1
49,3481|8,166|Otto-Dill-Straße|1|1
49,3481|8,1661|Otto-Dill-Straße|1|1
49,3482|8,1661|Otto-Dill-Straße|1|1
49,3482|8,1661|Otto-Dill-Straße|1|1
49,3436|8,1767|Oswald-Wiersich-Straße|1|1
49,3421|8,1759|Nachtweide|1|1
49,3423|8,176|Nachtweide|1|1
49,3424|8,1761|Nachtweide|1|1
49,3426|8,1762|Nachtweide|1|1
49,3428|8,1763|Nachtweide|1|1
49,343|8,1764|Nachtweide|1|1
49,3432|8,1765|Nachtweide|1|1
49,3434|8,1766|Nachtweide|1|1
49,3438|8,1768|Nachtweide|1|1
49,3441|8,1769|Nachtweide|1|1
49,3444|8,177|Nachtweide|1|1
49,3446|8,1769|Nachtweide|1|1
49,3448|8,1769|Nachtweide|1|1
49,345|8,1768|Nachtweide|1|1
49,3452|8,1768|Nachtweide|1|1
49,3455|8,1767|Nachtweide|1|1
49,3457|8,1766|Nachtweide|1|1
49,3459|8,1765|Nachtweide|1|1
49,3461|8,1764|Nachtweide|1|1
49,3463|8,1764|Nachtweide|1|1
49,3465|8,1763|Nachtweide|1|1
49,3468|8,1762|Nachtweide|1|1
49,3471|8,1761|Nachtweide|1|1
49,3473|8,176|Nachtweide|1|1
49,3475|8,1759|Nachtweide|1|1
49,3477|8,1759|Nachtweide|1|1
49,3479|8,1759|Nachtweide|1|1
49,3481|8,1759|Nachtweide|1|1
49,3483|8,1759|Nachtweide|1|1
49,3485|8,1759|Nachtweide|1|1
49,3487|8,176|Nachtweide|1|1
49,3489|8,176|Nachtweide|1|1
49,3491|8,176|Nachtweide|1|1
49,3493|8,176|Nachtweide|1|1
49,3497|8,1761|Nachtweide|1|1
49,3498|8,1761|Nachtweide|1|1
49,35|8,1761|Nachtweide|1|1
49,3501|8,1761|Nachtweide|1|1
49,3504|8,1761|Nachtweide|1|1
49,3505|8,1759|Nachtweide|1|1
49,3507|8,1757|Nachtweide|1|1
49,3508|8,1754|Nachtweide|1|1
49,3509|8,175|Nachtweide|1|1
49,351|8,1747|Nachtweide|1|1
49,3511|8,1744|Nachtweide|1|1
49,3512|8,174|Nachtweide|1|1
49,3513|8,1737|Nachtweide|1|1
49,3514|8,1735|Nachtweide|1|1
49,3515|8,1733|Nachtweide|1|1
49,3574|8,1493|Mußbacher Landstraße|1|1
49,3575|8,1494|Mußbacher Landstraße|1|1
49,3577|8,1495|Mußbacher Landstraße|1|1
49,358|8,1497|Mußbacher Landstraße|1|1
49,3582|8,1498|Mußbacher Landstraße|1|1
49,3584|8,15|Mußbacher Landstraße|1|1
49,3586|8,1501|Mußbacher Landstraße|1|1
49,3587|8,1502|Mußbacher Landstraße|1|1
49,3589|8,1504|Mußbacher Landstraße|1|1
49,3593|8,1506|Mußbacher Landstraße|1|1
49,3593|8,1515|Mußbacher Landstraße|1|1
49,3594|8,1508|Mußbacher Landstraße|1|1
49,3594|8,1514|Mußbacher Landstraße|1|1
49,3594|8,1515|Mußbacher Landstraße|1|1
49,3595|8,1509|Mußbacher Landstraße|1|1
49,3595|8,1512|Mußbacher Landstraße|1|1
49,3595|8,1513|Mußbacher Landstraße|1|1
49,3595|8,1514|Mußbacher Landstraße|1|1
49,3596|8,151|Mußbacher Landstraße|1|1
49,3596|8,1511|Mußbacher Landstraße|1|1
49,3596|8,1512|Mußbacher Landstraße|1|1
49,3421|8,1352|Mühlweg|1|1
49,3525|8,1645|Merowingerstraße|1|1
49,3525|8,1646|Merowingerstraße|1|1
49,3525|8,1647|Merowingerstraße|1|1
49,3526|8,1636|Merowingerstraße|1|1
49,3526|8,1638|Merowingerstraße|1|1
49,3526|8,1641|Merowingerstraße|1|1
49,3526|8,1643|Merowingerstraße|1|1
49,3526|8,1644|Merowingerstraße|1|1
49,3526|8,1646|Merowingerstraße|1|1
49,3527|8,1625|Merowingerstraße|1|1
49,3527|8,1627|Merowingerstraße|1|1
49,3527|8,1629|Merowingerstraße|1|1
49,3527|8,1631|Merowingerstraße|1|1
49,3527|8,1634|Merowingerstraße|1|1
49,3554|8,1412|Maximilianstraße|1|1
49,3554|8,1414|Maximilianstraße|1|1
49,3554|8,1417|Maximilianstraße|1|1
49,3554|8,1419|Maximilianstraße|1|1
49,3554|8,1422|Maximilianstraße|1|1
49,3555|8,1397|Maximilianstraße|1|1
49,3555|8,1401|Maximilianstraße|1|1
49,3555|8,1404|Maximilianstraße|1|1
49,3555|8,1407|Maximilianstraße|1|1
49,3555|8,1409|Maximilianstraße|1|1
49,3555|8,1425|Maximilianstraße|1|1
49,3555|8,1427|Maximilianstraße|1|1
49,3556|8,1389|Maximilianstraße|1|1
49,3556|8,1392|Maximilianstraße|1|1
49,3556|8,1394|Maximilianstraße|1|1
49,3556|8,143|Maximilianstraße|1|1
49,3557|8,1434|Maximilianstraße|1|1
49,3557|8,1437|Maximilianstraße|1|1
49,3558|8,144|Maximilianstraße|1|1
49,3558|8,1443|Maximilianstraße|1|1
49,3559|8,1445|Maximilianstraße|1|1
49,3559|8,1448|Maximilianstraße|1|1
49,356|8,1451|Maximilianstraße|1|1
49,3561|8,1456|Maximilianstraße|1|1
49,3561|8,1459|Maximilianstraße|1|1
49,3562|8,1462|Maximilianstraße|1|1
49,3563|8,1465|Maximilianstraße|1|1
49,3564|8,147|Maximilianstraße|1|1
49,3564|8,1473|Maximilianstraße|1|1
49,3565|8,1476|Maximilianstraße|1|1
49,3566|8,1479|Maximilianstraße|1|1
49,3566|8,1482|Maximilianstraße|1|1
49,3567|8,1485|Maximilianstraße|1|1
49,3568|8,1487|Maximilianstraße|1|1
49,3569|8,1489|Maximilianstraße|1|1
49,3571|8,1491|Maximilianstraße|1|1
49,3436|8,136|Maxburgstraße|1|1
49,3536|8,1522|Martin-Luther-Straße|1|1
49,3537|8,1522|Martin-Luther-Straße|1|1
49,3539|8,1521|Martin-Luther-Straße|1|1
49,354|8,1521|Martin-Luther-Straße|1|1
49,3541|8,1521|Martin-Luther-Straße|1|1
49,3575|8,152|Martin-Luther-Straße|1|1
49,3576|8,1519|Martin-Luther-Straße|1|1
49,3578|8,1519|Martin-Luther-Straße|1|1
49,3579|8,1519|Martin-Luther-Straße|1|1
49,3581|8,1519|Martin-Luther-Straße|1|1
49,3583|8,1519|Martin-Luther-Straße|1|1
49,3586|8,1518|Martin-Luther-Straße|1|1
49,3587|8,1518|Martin-Luther-Straße|1|1
49,3589|8,1518|Martin-Luther-Straße|1|1
49,359|8,1518|Martin-Luther-Straße|1|1
49,3592|8,1517|Martin-Luther-Straße|1|1
49,3592|8,1518|Martin-Luther-Straße|1|1
49,3593|8,1517|Martin-Luther-Straße|1|1
49,3594|8,1516|Martin-Luther-Straße|1|1
49,3541|8,135|Manfred-Vetter-Straße|1|1
49,3543|8,1351|Manfred-Vetter-Straße|1|1
49,3546|8,1353|Manfred-Vetter-Straße|1|1
49,3548|8,1353|Manfred-Vetter-Straße|1|1
49,355|8,1353|Manfred-Vetter-Straße|1|1
49,3518|8,1292|Mandelgasse|1|1
49,343|8,1326|Madenburgstraße|1|1
49,3431|8,1326|Madenburgstraße|1|1
49,3432|8,1327|Madenburgstraße|1|1
49,3433|8,1327|Madenburgstraße|1|1
49,3435|8,1328|Madenburgstraße|1|1
49,3436|8,1328|Madenburgstraße|1|1
49,3438|8,1329|Madenburgstraße|1|1
49,3439|8,1329|Madenburgstraße|1|1
49,3441|8,133|Madenburgstraße|1|1
49,3442|8,133|Madenburgstraße|1|1
49,3406|8,1426|Maconring|1|1
49,3406|8,1429|Maconring|1|1
49,3518|8,1293|Ludwigstraße|1|1
49,3518|8,1296|Ludwigstraße|1|1
49,3519|8,1297|Ludwigstraße|1|1
49,3521|8,1297|Ludwigstraße|1|1
49,3522|8,1298|Ludwigstraße|1|1
49,3523|8,1299|Ludwigstraße|1|1
49,3524|8,1301|Ludwigstraße|1|1
49,3525|8,1303|Ludwigstraße|1|1
49,3526|8,1305|Ludwigstraße|1|1
49,3527|8,1309|Ludwigstraße|1|1
49,3528|8,1312|Ludwigstraße|1|1
49,3529|8,1314|Ludwigstraße|1|1
49,353|8,1318|Ludwigstraße|1|1
49,3531|8,132|Ludwigstraße|1|1
49,3531|8,1323|Ludwigstraße|1|1
