# Umweltkontrollsystem Log
# Start: 2025-07-15 17:53:59
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
64801-849,22.2,46.0,25,97.6,49.2178,7.8967,203.6,60.5,38,8,68,144,271,229,139,266,209,151,79,6,369,0,2025-07-15 20:00:01 MESZ,2025-07-15 18:00:03 UTC
64803-023,22.2,46.0,24,97.7,49.2180,7.8970,203.5,61.4,39,8,66,143,269,228,140,264,208,148,78,4,431,0,2025-07-15 20:00:03 MESZ,2025-07-15 18:00:05 UTC
64805-933,22.2,47.0,26,97.5,49.2182,7.8973,203.5,62.6,39,8,67,142,269,227,139,263,208,146,78,5,399,0,2025-07-15 20:00:05 MESZ,2025-07-15 18:00:07 UTC
64807-989,22.2,47.0,25,97.8,49.2185,7.8976,203.6,62.8,38,8,66,143,268,225,139,263,208,146,78,8,452,0,2025-07-15 20:00:07 MESZ,2025-07-15 18:00:09 UTC
64809-252,22.2,47.0,24,97.7,49.2187,7.8979,204.4,62.5,39,8,64,142,268,227,139,262,207,144,77,4,409,0,2025-07-15 20:00:09 MESZ,2025-07-15 18:00:11 UTC
64811-171,22.2,47.0,24,97.7,49.2190,7.8982,204.7,60.6, 0,8,64,142,268,226,138,263,206,143,76,5,410,0,2025-07-15 20:00:11 MESZ,2025-07-15 18:00:13 UTC
64813-251,22.2,47.0,25,97.7,49.2192,7.8985,204.6,60.3,35,8,65,143,268,226,137,262,207,143,78,4,285,0,2025-07-15 20:00:13 MESZ,2025-07-15 18:00:15 UTC
64815-371,22.2,47.0,25,97.6,49.2195,7.8987,204.5,60.9,34,8,64,142,269,226,137,263,207,144,77,5,464,0,2025-07-15 20:00:15 MESZ,2025-07-15 18:00:17 UTC
64817-340,22.2,48.0,26,97.5,49.2197,7.8990,204.3,60.2,32,8,66,142,268,227,139,261,208,145,78,4,413,0,2025-07-15 20:00:17 MESZ,2025-07-15 18:00:19 UTC
64820-419,22.2,48.0,27,97.5,49.2200,7.8992,204.5,59.5,32,8,67,142,267,227,138,262,208,145,79,5,446,0,2025-07-15 20:00:20 MESZ,2025-07-15 18:00:21 UTC
64822-649,22.1,48.0,26,97.5,49.2202,7.8994,204.6,59.2,32,8,70,142,269,228,137,259,208,145,78,5,448,0,2025-07-15 20:00:22 MESZ,2025-07-15 18:00:23 UTC
64824-664,22.1,48.0,26,97.5,49.2206,7.8998,204.7,58.8,31,8,68,140,269,227,138,260,207,145,78,4,445,0,2025-07-15 20:00:24 MESZ,2025-07-15 18:00:26 UTC
64827-803,22.1,48.0,23,97.8,49.2208,7.9000,205.1,57.7,32,8,66,140,270,227,139,261,208,147,78,4,430,0,2025-07-15 20:00:27 MESZ,2025-07-15 18:00:28 UTC
64829-871,22.1,48.0,34,96.7,49.2211,7.9003,205.4,56.7,32,8,66,140,269,227,138,260,209,150,78,4,393,0,2025-07-15 20:00:29 MESZ,2025-07-15 18:00:30 UTC
64831-832,22.1,47.0,25,97.6,49.2213,7.9005,206.2,56.6,35,8,66,139,269,227,138,263,210,153,77,3,426,0,2025-07-15 20:00:31 MESZ,2025-07-15 18:00:32 UTC
64833-891,22.1,47.0,25,97.6,49.2215,7.9008,206.6,57.7,42,8,66,139,270,228,139,265,211,152,78,9,448,0,2025-07-15 20:00:33 MESZ,2025-07-15 18:00:34 UTC
64835-150,22.1,47.0,29,97.1,49.2217,7.9011,206.6,58.9,46,8,68,140,269,228,140,263,211,154,78,11,430,0,2025-07-15 20:00:35 MESZ,2025-07-15 18:00:36 UTC
64837-112,22.1,47.0,24,97.6,49.2219,7.9015,207.6,59.4, 0,8,66,138,268,226,138,264,209,154,77,8,52,0,2025-07-15 20:00:37 MESZ,2025-07-15 18:00:38 UTC
64839-171,22.1,46.0,26,97.6,49.2221,7.9018,208.0,58.7,51,8,68,139,269,227,139,265,212,159,80,5,407,0,2025-07-15 20:00:39 MESZ,2025-07-15 18:00:40 UTC
64841-268,22.1,46.0,32,97.0,49.2223,7.9022,208.7,57.3,50,8,66,140,271,228,139,267,213,162,79,4,425,1,2025-07-15 20:00:41 MESZ,2025-07-15 18:00:42 UTC
64843-260,22.2,46.0,26,97.5,49.2225,7.9025,209.3,57.6,51,8,67,140,271,230,141,267,213,164,79,5,446,0,2025-07-15 20:00:43 MESZ,2025-07-15 18:00:44 UTC
64845-317,22.2,46.0,25,97.5,49.2227,7.9028,209.3,58.0,50,8,68,140,271,229,140,268,214,164,80,5,362,0,2025-07-15 20:00:45 MESZ,2025-07-15 18:00:46 UTC
64848-547,22.2,46.0,26,97.7,49.2228,7.9032,209.1,58.3,53,8,68,140,272,229,141,269,215,166,80,4,442,0,2025-07-15 20:00:48 MESZ,2025-07-15 18:00:48 UTC
64850-541,22.2,46.0,24,97.6,49.2230,7.9036,209.9,56.9, 0,8,71,141,271,231,142,269,215,167,81,5,354,0,2025-07-15 20:00:50 MESZ,2025-07-15 18:00:50 UTC
64852-647,22.3,46.0,26,97.5,49.2232,7.9042,210.4,57.5,62,8,71,141,272,230,141,270,215,164,80,3,291,0,2025-07-15 20:00:52 MESZ,2025-07-15 18:00:53 UTC
64854-769,22.3,46.0,26,97.6,49.2233,7.9045,210.4,57.2,62,8,70,142,272,230,142,269,215,164,80,5,407,0,2025-07-15 20:00:54 MESZ,2025-07-15 18:00:55 UTC
64856-730,22.3,46.0,26,97.6,49.2235,7.9049,210.5,58.5,63,8,70,140,272,230,141,269,215,166,81,3,416,0,2025-07-15 20:00:56 MESZ,2025-07-15 18:00:57 UTC
64858-787,22.3,46.0,26,97.3,49.2236,7.9053,210.1,59.2,63,8,71,140,273,231,143,271,215,169,81,3,317,0,2025-07-15 20:00:58 MESZ,2025-07-15 18:00:59 UTC
64860-047,22.3,46.0,31,97.0,49.2237,7.9058,209.5,61.1,65,8,70,139,273,232,144,272,217,172,81,4,446,0,2025-07-15 20:01:00 MESZ,2025-07-15 18:01:01 UTC
64862-011,22.3,46.0,30,97.1,49.2238,7.9062,208.8,61.7, 0,9,70,139,272,231,144,271,217,170,81,3,345,0,2025-07-15 20:01:02 MESZ,2025-07-15 18:01:03 UTC
64864-097,22.3,46.0,30,97.2,49.2239,7.9066,208.1,57.8,75,8,71,139,273,230,144,272,218,173,83,5,406,0,2025-07-15 20:01:04 MESZ,2025-07-15 18:01:05 UTC
64866-166,22.3,45.0,30,97.1,49.2239,7.9070,207.9,48.6,80,8,73,141,273,232,145,274,218,176,83,3,35,0,2025-07-15 20:01:06 MESZ,2025-07-15 18:01:07 UTC
64868-159,22.3,45.0,35,96.6,49.2240,7.9073,207.7,36.0,85,8,74,143,277,234,147,279,222,186,89,3,13,0,2025-07-15 20:01:08 MESZ,2025-07-15 18:01:09 UTC
64870-216,22.4,45.0,34,96.8,49.2240,7.9076,208.0,33.1,80,8,78,145,278,236,148,282,225,197,95,3,11,0,2025-07-15 20:01:10 MESZ,2025-07-15 18:01:11 UTC
64872-445,22.4,46.0,33,96.8,49.2240,7.9078,208.2,22.5,83,8,81,150,279,239,150,286,228,206,102,2,3,0,2025-07-15 20:01:12 MESZ,2025-07-15 18:01:13 UTC
64874-438,22.4,46.0,33,96.8,49.2240,7.9079,208.6,8.7, 0,8,83,154,282,241,154,288,231,214,110,3,3,0,2025-07-15 20:01:14 MESZ,2025-07-15 18:01:15 UTC
64876-518,22.4,46.0,32,96.8,49.2240,7.9079,209.3,1.2,66,8,84,156,283,242,154,290,232,221,117,4,2,1,2025-07-15 20:01:16 MESZ,2025-07-15 18:01:17 UTC
64878-720,22.4,46.0,34,96.6,49.2240,7.9079,209.3,1.4,142,8,86,156,286,244,157,293,235,227,124,3,3,0,2025-07-15 20:01:18 MESZ,2025-07-15 18:01:20 UTC
64881-608,22.4,47.0,36,96.5,49.2240,7.9079,210.1,0.1, 0,8,89,157,287,245,159,295,236,231,128,3,3,0,2025-07-15 20:01:21 MESZ,2025-07-15 18:01:22 UTC
64883-686,22.4,47.0,41,95.9,49.2240,7.9079,210.9,0.1, 0,7,90,158,287,244,158,295,236,233,131,3,3,0,2025-07-15 20:01:23 MESZ,2025-07-15 18:01:24 UTC
64885-946,22.3,47.0,45,95.7,49.2240,7.9079,211.0,0.0, 0,8,90,157,287,245,161,296,237,236,135,2,3,0,2025-07-15 20:01:25 MESZ,2025-07-15 18:01:26 UTC
64888-910,22.3,47.0,39,96.2,49.2240,7.9079,211.9,0.2, 0,8,91,157,287,246,160,297,237,238,136,3,3,0,2025-07-15 20:01:28 MESZ,2025-07-15 18:01:28 UTC
64890-047,22.3,47.0,32,96.9,49.2240,7.9079,212.3,0.4, 0,8,91,159,288,247,160,298,238,242,139,3,3,0,2025-07-15 20:01:30 MESZ,2025-07-15 18:01:30 UTC
64892-066,22.3,47.0,44,95.8,49.2240,7.9079,212.4,0.2, 0,8,91,158,289,248,162,298,240,243,141,3,3,1,2025-07-15 20:01:32 MESZ,2025-07-15 18:01:32 UTC
64894-057,22.3,47.0,47,95.5,49.2240,7.9079,212.5,0.0, 0,8,93,158,290,248,161,299,240,245,142,3,2,0,2025-07-15 20:01:34 MESZ,2025-07-15 18:01:34 UTC
64896-115,22.3,47.0,35,96.7,49.2240,7.9079,212.8,0.3, 0,8,94,158,289,248,162,299,240,246,144,3,2,0,2025-07-15 20:01:36 MESZ,2025-07-15 18:01:36 UTC
64898-343,22.3,47.0,49,95.2,49.2240,7.9079,212.6,0.0, 0,8,94,159,292,249,163,301,241,248,147,3,2,0,2025-07-15 20:01:38 MESZ,2025-07-15 18:01:38 UTC
64900-337,22.3,47.0,44,95.7,49.2240,7.9079,212.8,0.0, 0,8,95,159,292,249,163,302,241,249,148,2,3,0,2025-07-15 20:01:40 MESZ,2025-07-15 18:01:40 UTC
64902-417,22.3,47.0,38,96.5,49.2240,7.9079,212.8,0.2, 0,8,96,159,291,249,164,302,241,249,149,3,3,0,2025-07-15 20:01:42 MESZ,2025-07-15 18:01:42 UTC
64904-567,22.3,47.0,40,96.1,49.2240,7.9079,212.7,0.1, 0,9,95,158,291,249,164,301,240,249,148,3,4,0,2025-07-15 20:01:44 MESZ,2025-07-15 18:01:45 UTC
64906-582,22.4,48.0,34,96.5,49.2240,7.9079,212.8,0.0, 0,8,95,159,291,248,165,302,242,250,150,3,3,0,2025-07-15 20:01:46 MESZ,2025-07-15 18:01:47 UTC
64908-587,22.4,48.0,35,96.5,49.2240,7.9079,212.4,0.5, 0,8,96,160,291,249,164,302,241,250,150,2,3,0,2025-07-15 20:01:48 MESZ,2025-07-15 18:01:49 UTC
64911-899,22.4,48.0,38,96.4,49.2240,7.9079,212.2,0.0, 0,8,96,159,291,248,164,302,241,252,151,2,3,0,2025-07-15 20:01:51 MESZ,2025-07-15 18:01:51 UTC
64913-809,22.4,48.0,34,96.7,49.2240,7.9079,211.5,0.1, 0,8,96,160,290,248,164,303,241,251,152,3,3,0,2025-07-15 20:01:53 MESZ,2025-07-15 18:01:53 UTC
64915-895,22.4,48.0,34,96.8,49.2240,7.9079,210.9,0.0, 0,8,97,159,292,249,164,303,241,253,151,3,3,0,2025-07-15 20:01:55 MESZ,2025-07-15 18:01:55 UTC
64917-019,22.4,48.0,33,96.7,49.2240,7.9079,210.3,0.0, 0,8,97,160,292,250,165,303,242,254,153,2,4,0,2025-07-15 20:01:57 MESZ,2025-07-15 18:01:57 UTC
64918-957,22.4,48.0,34,96.7,49.2240,7.9079,209.8,0.0, 0,8,97,160,291,250,164,303,242,254,153,4,3,0,2025-07-15 20:01:58 MESZ,2025-07-15 18:01:59 UTC
64920-016,22.4,48.0,34,96.6,49.2240,7.9079,209.3,0.0, 0,8,97,160,291,249,165,303,242,255,153,3,3,0,2025-07-15 20:02:00 MESZ,2025-07-15 18:02:01 UTC
64922-242,22.4,48.0,34,96.6,49.2240,7.9079,208.8,0.0, 0,8,97,161,291,249,164,304,242,255,154,3,2,0,2025-07-15 20:02:02 MESZ,2025-07-15 18:02:03 UTC
64924-238,22.4,48.0,34,96.9,49.2240,7.9079,208.5,0.0, 0,8,97,160,291,249,165,304,242,254,155,2,4,0,2025-07-15 20:02:04 MESZ,2025-07-15 18:02:05 UTC
64926-315,22.4,48.0,33,96.8,49.2240,7.9079,208.2,0.0, 0,8,97,161,291,250,166,306,242,257,155,2,3,0,2025-07-15 20:02:06 MESZ,2025-07-15 18:02:07 UTC
64928-414,22.4,48.0,35,96.7,49.2240,7.9079,207.9,0.0, 0,8,99,162,292,250,166,305,241,257,156,3,3,0,2025-07-15 20:02:08 MESZ,2025-07-15 18:02:09 UTC
64930-429,22.4,48.0,36,96.7,49.2240,7.9079,207.4,0.1, 0,8,99,161,291,250,165,305,242,258,156,3,3,0,2025-07-15 20:02:10 MESZ,2025-07-15 18:02:12 UTC
64932-487,22.4,48.0,34,96.8,49.2240,7.9079,206.8,0.1, 0,8,99,161,292,250,166,306,242,257,157,3,3,0,2025-07-15 20:02:12 MESZ,2025-07-15 18:02:14 UTC
64934-747,22.4,48.0,34,96.7,49.2240,7.9079,205.9,0.1, 0,8,99,161,293,250,165,306,242,259,157,3,3,0,2025-07-15 20:02:14 MESZ,2025-07-15 18:02:16 UTC
64936-708,22.4,48.0,34,96.6,49.2240,7.9079,205.5,0.0, 0,8,99,161,292,249,166,307,243,259,158,2,2,0,2025-07-15 20:02:16 MESZ,2025-07-15 18:02:18 UTC
64938-796,22.4,48.0,33,96.7,49.2240,7.9079,205.2,0.1, 0,9,98,161,292,251,165,305,243,258,158,3,2,0,2025-07-15 20:02:18 MESZ,2025-07-15 18:02:20 UTC
64940-915,22.4,48.0,33,96.8,49.2240,7.9079,204.8,0.1, 0,9,97,161,294,250,165,308,243,260,158,2,3,0,2025-07-15 20:02:20 MESZ,2025-07-15 18:02:22 UTC
64943-876,22.5,48.0,34,96.7,49.2240,7.9079,204.7,0.1, 0,9,100,162,293,250,165,308,243,259,158,2,3,1,2025-07-15 20:02:23 MESZ,2025-07-15 18:02:24 UTC
64945-913,22.5,48.0,35,96.7,49.2240,7.9079,204.6,0.0, 0,9,100,162,293,249,165,307,243,260,158,3,2,0,2025-07-15 20:02:25 MESZ,2025-07-15 18:02:26 UTC
64948-141,22.5,48.0,34,96.8,49.2240,7.9079,204.5,0.0, 0,9,99,161,293,250,165,308,244,262,160,3,3,0,2025-07-15 20:02:28 MESZ,2025-07-15 18:02:28 UTC
64950-135,22.5,48.0,33,96.7,49.2240,7.9079,204.4,0.0, 0,9,99,163,292,250,166,307,243,261,160,2,2,0,2025-07-15 20:02:30 MESZ,2025-07-15 18:02:30 UTC
64952-213,22.5,48.0,34,96.7,49.2240,7.9079,204.2,0.0, 0,9,98,162,293,250,165,308,243,261,160,4,3,0,2025-07-15 20:02:32 MESZ,2025-07-15 18:02:32 UTC
64954-313,22.5,48.0,33,96.8,49.2240,7.9079,203.9,0.1, 0,9,99,162,291,250,165,309,242,261,159,2,3,0,2025-07-15 20:02:34 MESZ,2025-07-15 18:02:34 UTC
64956-306,22.5,47.0,34,96.6,49.2240,7.9079,203.6,0.0, 0,9,100,162,292,249,166,308,242,261,159,3,3,0,2025-07-15 20:02:36 MESZ,2025-07-15 18:02:36 UTC
64958-382,22.5,47.0,35,96.5,49.2240,7.9079,203.4,0.2, 0,9,100,162,292,249,166,309,242,261,160,3,3,0,2025-07-15 20:02:38 MESZ,2025-07-15 18:02:39 UTC
64960-643,22.5,47.0,37,96.4,49.2240,7.9079,203.3,1.1, 0,9,101,167,297,255,169,316,249,267,164,3,3,0,2025-07-15 20:02:40 MESZ,2025-07-15 18:02:41 UTC
64962-604,22.5,47.0,37,96.5,49.2240,7.9079,203.7,0.1, 0,9,100,162,292,248,166,307,243,261,161,3,3,0,2025-07-15 20:02:42 MESZ,2025-07-15 18:02:43 UTC
64964-690,22.5,47.0,39,96.2,49.2240,7.9079,204.0,0.0, 0,9,102,161,292,250,166,306,242,262,161,3,3,0,2025-07-15 20:02:44 MESZ,2025-07-15 18:02:45 UTC
64966-812,22.5,46.0,44,95.8,49.2240,7.9079,204.3,0.2, 0,9,98,159,289,248,165,303,240,259,157,3,3,0,2025-07-15 20:02:46 MESZ,2025-07-15 18:02:47 UTC
64968-825,22.5,46.0,292,71.4,49.2240,7.9079,204.8,0.7, 0,10,95,157,286,244,160,299,237,255,155,4,4,0,2025-07-15 20:02:48 MESZ,2025-07-15 18:02:49 UTC
64971-831,22.5,46.0,93,90.9,49.2240,7.9079,204.6,0.5, 0,10,95,156,287,245,161,301,238,256,155,4,5,0,2025-07-15 20:02:51 MESZ,2025-07-15 18:02:51 UTC
64973-040,22.5,46.0,94,90.8,49.2240,7.9079,204.7,1.1,194,9,96,156,287,244,161,302,238,256,156,4,4,0,2025-07-15 20:02:53 MESZ,2025-07-15 18:02:53 UTC
64975-033,22.5,46.0,190,81.3,49.2240,7.9079,204.4,0.2, 0,9,95,156,286,245,161,302,238,256,155,4,5,0,2025-07-15 20:02:55 MESZ,2025-07-15 18:02:55 UTC
64977-110,22.6,46.0,234,77.3,49.2240,7.9079,204.3,0.4, 0,9,96,159,289,249,162,304,240,257,157,4,5,1,2025-07-15 20:02:57 MESZ,2025-07-15 18:02:57 UTC
64978-208,22.6,46.0,268,73.8,49.2240,7.9080,202.8,0.1, 0,9,101,166,296,254,168,316,247,266,163,7,6,0,2025-07-15 20:02:58 MESZ,2025-07-15 18:02:59 UTC
