# Umweltkontrollsystem Log
# Start: 2025-07-15 05:47:45
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
20866-941,0.0,0.0,57,94.3,--,--,--,--,--,0,180,221,380,331,238,359,325,391,313,75,78,0,2025-07-15 07:47:46 MESZ,----/--/-- --:--:-- UTC
20868-860,26.7,49.0,57,94.4,--,--,--,--,--,0,117,159,321,272,179,305,265,336,256,77,80,0,2025-07-15 07:47:48 MESZ,----/--/-- --:--:-- UTC
20870-940,26.7,49.0,58,94.4,--,--,--,--,--,0,122,156,318,272,182,305,267,334,260,75,73,0,2025-07-15 07:47:50 MESZ,----/--/-- --:--:-- UTC
20872-371,26.7,49.0,56,94.4,--,--,--,--,--,0,180,217,380,328,238,360,321,397,318,78,92,0,2025-07-15 07:47:52 MESZ,----/--/-- --:--:-- UTC
20874-240,26.7,49.0,57,94.4,--,--,--,--,--,0,151,193,357,309,212,348,325,385,310,75,75,0,2025-07-15 07:47:54 MESZ,----/--/-- --:--:-- UTC
20876-274,26.7,49.0,57,94.4,--,--,--,--,--,0,124,162,326,274,184,312,273,340,270,76,93,0,2025-07-15 07:47:56 MESZ,----/--/-- --:--:-- UTC
20878-336,26.7,48.0,57,94.5,--,--,--,--,--,0,191,223,387,335,242,373,326,398,326,75,83,0,2025-07-15 07:47:58 MESZ,----/--/-- --:--:-- UTC
20880-335,26.7,48.0,58,94.5,--,--,--,--,--,0,119,150,314,264,190,300,260,334,257,77,78,0,2025-07-15 07:48:00 MESZ,----/--/-- --:--:-- UTC
20882-394,26.7,48.0,57,94.3,--,--,--,--,--,0,119,153,323,269,179,305,269,336,260,88,88,0,2025-07-15 07:48:02 MESZ,----/--/-- --:--:-- UTC
20885-615,26.7,48.0,58,94.4,--,--,--,--,--,0,115,149,320,269,178,303,263,333,260,85,72,0,2025-07-15 07:48:05 MESZ,----/--/-- --:--:-- UTC
20887-620,26.7,48.0,56,94.5,--,--,--,--,--,0,182,215,375,328,238,363,320,395,317,83,79,0,2025-07-15 07:48:07 MESZ,----/--/-- --:--:-- UTC
20889-696,26.7,48.0,56,94.3,--,--,--,--,--,0,182,219,383,330,237,369,324,400,325,92,80,1,2025-07-15 07:48:09 MESZ,----/--/-- --:--:-- UTC
20891-792,26.7,48.0,57,94.4,--,--,--,--,--,0,180,218,386,336,243,376,335,405,333,83,72,0,2025-07-15 07:48:11 MESZ,----/--/-- --:--:-- UTC
20893-788,26.7,48.0,56,94.5,--,--,--,--,--,0,183,212,380,332,241,366,324,396,320,89,94,0,2025-07-15 07:48:13 MESZ,----/--/-- --:--:-- UTC
20895-848,26.7,48.0,57,94.4,--,--,--,--,--,0,138,170,348,282,203,317,276,345,263,77,80,0,2025-07-15 07:48:15 MESZ,----/--/-- --:--:-- UTC
20897-071,26.7,48.0,57,94.5,--,--,--,--,--,0,115,147,317,267,179,304,265,336,258,83,79,0,2025-07-15 07:48:17 MESZ,----/--/-- --:--:-- UTC
20899-199,26.7,48.0,56,94.5,--,--,--,--,--,0,186,221,385,339,245,369,332,403,330,79,85,0,2025-07-15 07:48:19 MESZ,----/--/-- --:--:-- UTC
20901-231,26.7,48.0,56,94.5,--,--,--,--,--,0,187,220,383,340,246,370,330,414,330,87,74,0,2025-07-15 07:48:21 MESZ,----/--/-- --:--:-- UTC
20903-401,26.7,48.0,57,94.4,--,--,--,--,--,0,123,152,319,272,174,307,266,340,266,76,78,1,2025-07-15 07:48:23 MESZ,----/--/-- --:--:-- UTC
20905-243,26.7,48.0,55,94.5,--,--,--,--,--,0,189,224,384,330,243,371,330,399,325,91,79,0,2025-07-15 07:48:25 MESZ,----/--/-- --:--:-- UTC
20907-301,26.7,48.0,57,94.4,--,--,--,--,--,0,185,216,379,339,239,368,327,399,322,81,83,0,2025-07-15 07:48:27 MESZ,----/--/-- --:--:-- UTC
20910-524,26.7,48.0,56,94.4,--,--,--,--,--,0,182,215,380,330,238,354,304,375,300,76,80,0,2025-07-15 07:48:30 MESZ,----/--/-- --:--:-- UTC
20912-529,26.7,48.0,55,94.5,--,--,--,--,--,0,192,225,390,339,251,371,333,402,331,89,84,1,2025-07-15 07:48:32 MESZ,----/--/-- --:--:-- UTC
20914-604,26.7,48.0,55,94.7,--,--,--,--,--,0,191,225,392,334,247,370,330,398,328,83,82,1,2025-07-15 07:48:34 MESZ,----/--/-- --:--:-- UTC
20916-697,26.7,48.0,57,94.4,--,--,--,--,--,0,124,158,319,273,180,308,268,339,266,78,80,0,2025-07-15 07:48:36 MESZ,----/--/-- --:--:-- UTC
20918-695,26.7,48.0,57,94.5,--,--,--,--,--,0,187,221,391,338,241,375,331,404,330,91,84,0,2025-07-15 07:48:38 MESZ,----/--/-- --:--:-- UTC
20920-752,26.7,48.0,57,94.6,--,--,--,--,--,0,186,220,387,339,248,370,328,397,326,79,76,0,2025-07-15 07:48:40 MESZ,----/--/-- --:--:-- UTC
20922-081,26.7,48.0,57,94.5,--,--,--,--,--,0,118,148,316,256,179,305,264,336,260,74,75,0,2025-07-15 07:48:42 MESZ,----/--/-- --:--:-- UTC
20924-104,26.7,48.0,57,94.4,--,--,--,--,--,0,184,219,385,337,251,374,341,408,336,83,83,0,2025-07-15 07:48:44 MESZ,----/--/-- --:--:-- UTC
20926-086,26.7,48.0,57,94.4,--,--,--,--,--,0,181,217,383,332,242,368,325,397,327,74,81,0,2025-07-15 07:48:46 MESZ,----/--/-- --:--:-- UTC
20928-255,26.7,48.0,56,94.6,--,--,--,--,--,0,180,212,380,334,242,373,333,402,332,78,81,0,2025-07-15 07:48:48 MESZ,----/--/-- --:--:-- UTC
20930-147,26.7,48.0,57,94.5,--,--,--,--,--,0,190,223,386,337,245,371,332,401,331,74,73,0,2025-07-15 07:48:50 MESZ,----/--/-- --:--:-- UTC
20932-204,26.7,48.0,56,94.6,--,--,--,--,--,0,186,222,383,334,243,369,329,405,328,79,79,0,2025-07-15 07:48:52 MESZ,----/--/-- --:--:-- UTC
20934-427,26.7,48.0,57,94.4,--,--,--,--,--,0,184,216,381,333,238,370,330,401,324,80,75,0,2025-07-15 07:48:54 MESZ,----/--/-- --:--:-- UTC
20937-431,26.7,48.0,55,94.5,--,--,--,--,--,0,178,214,388,328,245,369,333,405,337,80,81,0,2025-07-15 07:48:57 MESZ,----/--/-- --:--:-- UTC
20939-509,26.7,48.0,55,94.5,--,--,--,--,--,0,187,219,388,334,245,371,330,403,331,75,85,0,2025-07-15 07:48:59 MESZ,----/--/-- --:--:-- UTC
20941-601,26.7,48.0,56,94.4,--,--,--,--,--,0,122,156,322,269,183,310,270,343,267,81,81,0,2025-07-15 07:49:01 MESZ,----/--/-- --:--:-- UTC
20943-600,26.7,48.0,57,94.5,--,--,--,--,--,0,184,220,385,334,243,372,330,403,325,78,79,0,2025-07-15 07:49:03 MESZ,----/--/-- --:--:-- UTC
20945-658,26.7,48.0,57,94.6,--,--,--,--,--,0,180,215,384,333,237,368,327,400,328,80,78,0,2025-07-15 07:49:05 MESZ,----/--/-- --:--:-- UTC
20947-882,26.7,48.0,56,94.5,--,--,--,--,--,0,135,168,332,282,191,310,273,345,267,77,86,0,2025-07-15 07:49:07 MESZ,----/--/-- --:--:-- UTC
20949-957,26.7,48.0,57,94.2,--,--,--,--,--,0,150,179,344,288,201,324,285,351,276,79,77,1,2025-07-15 07:49:09 MESZ,----/--/-- --:--:-- UTC
20951-961,26.7,48.0,56,94.4,--,--,--,--,--,0,187,213,382,333,247,370,328,399,325,86,90,0,2025-07-15 07:49:11 MESZ,----/--/-- --:--:-- UTC
20953-161,26.7,48.0,56,94.5,--,--,--,--,--,0,183,220,372,336,242,372,330,400,326,78,83,1,2025-07-15 07:49:13 MESZ,----/--/-- --:--:-- UTC
20955-073,26.7,48.0,56,94.6,--,--,--,--,--,0,189,224,388,341,246,375,334,406,332,84,86,0,2025-07-15 07:49:15 MESZ,----/--/-- --:--:-- UTC
20957-185,26.7,48.0,57,94.4,--,--,--,--,--,0,125,159,324,280,185,317,273,342,268,87,81,0,2025-07-15 07:49:17 MESZ,----/--/-- --:--:-- UTC
20959-336,26.7,48.0,56,94.7,--,--,--,--,--,0,116,154,321,267,179,305,267,339,260,95,83,0,2025-07-15 07:49:19 MESZ,----/--/-- --:--:-- UTC
20961-338,26.7,48.0,57,94.5,--,--,--,--,--,0,185,220,382,332,242,368,325,399,325,81,85,0,2025-07-15 07:49:21 MESZ,----/--/-- --:--:-- UTC
20963-416,26.7,48.0,56,94.5,--,--,--,--,--,0,161,194,351,299,211,348,293,358,279,75,86,1,2025-07-15 07:49:23 MESZ,----/--/-- --:--:-- UTC
20965-512,26.7,48.0,57,94.5,--,--,--,--,--,0,190,222,391,340,250,375,332,405,329,89,75,0,2025-07-15 07:49:25 MESZ,----/--/-- --:--:-- UTC
20967-509,26.7,48.0,57,94.4,--,--,--,--,--,0,135,163,331,280,188,316,277,343,266,79,76,0,2025-07-15 07:49:27 MESZ,----/--/-- --:--:-- UTC
20969-565,26.7,48.0,56,94.5,--,--,--,--,--,0,119,151,318,266,177,299,261,334,261,75,80,0,2025-07-15 07:49:29 MESZ,----/--/-- --:--:-- UTC
20972-790,26.7,48.0,58,94.6,--,--,--,--,--,0,122,157,322,270,180,309,267,339,267,81,82,0,2025-07-15 07:49:32 MESZ,----/--/-- --:--:-- UTC
20974-811,26.7,48.0,54,94.5,--,--,--,--,--,0,191,237,389,356,247,365,333,393,327,74,83,0,2025-07-15 07:49:34 MESZ,----/--/-- --:--:-- UTC
20976-950,26.7,48.0,56,94.6,--,--,--,--,--,0,182,221,380,337,245,369,329,399,322,87,76,0,2025-07-15 07:49:36 MESZ,----/--/-- --:--:-- UTC
20978-017,26.7,48.0,57,94.5,--,--,--,--,--,0,127,162,333,278,191,311,275,346,269,71,81,0,2025-07-15 07:49:38 MESZ,----/--/-- --:--:-- UTC
20980-033,26.7,48.0,56,94.4,--,--,--,--,--,0,152,190,361,311,213,350,312,383,311,80,77,1,2025-07-15 07:49:40 MESZ,----/--/-- --:--:-- UTC
20982-018,26.7,48.0,55,94.5,--,--,--,--,--,0,126,158,326,279,188,312,271,343,270,85,83,0,2025-07-15 07:49:42 MESZ,----/--/-- --:--:-- UTC
20984-242,26.7,48.0,55,94.6,--,--,--,--,--,0,129,162,331,278,203,344,295,371,300,85,77,0,2025-07-15 07:49:44 MESZ,----/--/-- --:--:-- UTC
20986-244,26.7,48.0,56,94.5,--,--,--,--,--,0,118,169,320,285,183,303,267,335,266,80,75,0,2025-07-15 07:49:46 MESZ,----/--/-- --:--:-- UTC
20988-321,26.7,48.0,56,94.4,--,--,--,--,--,0,125,158,322,275,182,308,266,338,264,77,77,0,2025-07-15 07:49:48 MESZ,----/--/-- --:--:-- UTC
20990-414,26.7,48.0,55,94.6,--,--,--,--,--,0,184,217,383,331,243,367,330,397,323,90,83,0,2025-07-15 07:49:50 MESZ,----/--/-- --:--:-- UTC
20992-410,26.7,48.0,56,94.5,--,--,--,--,--,0,120,153,323,271,181,309,271,341,270,84,75,0,2025-07-15 07:49:52 MESZ,----/--/-- --:--:-- UTC
20994-470,26.7,48.0,54,94.5,--,--,--,--,--,0,162,197,369,318,231,355,318,387,317,88,73,0,2025-07-15 07:49:54 MESZ,----/--/-- --:--:-- UTC
20997-695,26.7,48.0,57,94.6,--,--,--,--,--,0,188,222,387,338,246,375,336,408,332,85,74,0,2025-07-15 07:49:57 MESZ,----/--/-- --:--:-- UTC
20999-695,26.7,48.0,56,94.6,--,--,--,--,--,0,121,153,323,272,183,307,269,339,265,85,80,0,2025-07-15 07:49:59 MESZ,----/--/-- --:--:-- UTC
21001-852,26.7,48.0,55,94.6,--,--,--,--,--,0,160,192,365,304,227,336,307,357,298,75,77,0,2025-07-15 07:50:01 MESZ,----/--/-- --:--:-- UTC
21003-917,26.6,48.0,56,94.6,--,--,--,--,--,0,145,188,357,310,221,352,310,387,315,80,76,0,2025-07-15 07:50:03 MESZ,----/--/-- --:--:-- UTC
21005-882,26.6,48.0,55,94.8,--,--,--,--,--,0,137,172,334,283,195,315,273,341,268,77,76,0,2025-07-15 07:50:05 MESZ,----/--/-- --:--:-- UTC
21007-941,26.6,48.0,55,94.7,--,--,--,--,--,0,114,151,314,267,177,307,263,336,264,74,79,0,2025-07-15 07:50:07 MESZ,----/--/-- --:--:-- UTC
21009-146,26.6,48.0,56,94.5,--,--,--,--,--,0,183,216,381,330,245,388,332,404,326,82,85,0,2025-07-15 07:50:09 MESZ,----/--/-- --:--:-- UTC
21012-147,26.6,48.0,56,94.5,--,--,--,--,--,0,160,196,362,317,224,353,318,385,313,77,81,0,2025-07-15 07:50:12 MESZ,----/--/-- --:--:-- UTC
21014-225,26.6,48.0,56,94.4,--,--,--,--,--,0,184,217,385,349,245,369,330,403,329,86,80,0,2025-07-15 07:50:14 MESZ,----/--/-- --:--:-- UTC
21016-318,26.6,48.0,56,94.6,--,--,--,--,--,0,138,159,322,274,174,308,263,333,259,89,78,0,2025-07-15 07:50:16 MESZ,----/--/-- --:--:-- UTC
21018-315,26.6,48.0,55,94.6,--,--,--,--,--,0,182,216,387,336,248,375,333,403,329,77,84,0,2025-07-15 07:50:18 MESZ,----/--/-- --:--:-- UTC
21020-374,26.6,48.0,56,94.6,--,--,--,--,--,0,185,217,387,333,243,380,329,394,329,86,76,0,2025-07-15 07:50:20 MESZ,----/--/-- --:--:-- UTC
21022-598,26.6,48.0,55,94.6,--,--,--,--,--,0,184,216,387,334,246,367,328,398,326,82,76,0,2025-07-15 07:50:22 MESZ,----/--/-- --:--:-- UTC
21024-600,26.6,48.0,54,94.5,--,--,--,--,--,0,151,187,359,310,231,350,318,383,312,80,80,0,2025-07-15 07:50:24 MESZ,----/--/-- --:--:-- UTC
21026-759,26.6,48.0,56,94.5,--,--,--,--,--,0,118,151,315,266,181,310,266,339,263,81,84,0,2025-07-15 07:50:26 MESZ,----/--/-- --:--:-- UTC
21028-876,26.6,48.0,55,94.6,--,--,--,--,--,0,125,160,325,275,189,309,271,343,268,77,77,0,2025-07-15 07:50:28 MESZ,----/--/-- --:--:-- UTC
21031-841,26.6,48.0,55,94.5,--,--,--,--,--,0,185,217,387,335,242,368,331,415,324,84,81,0,2025-07-15 07:50:31 MESZ,----/--/-- --:--:-- UTC
21033-899,26.6,48.0,55,94.7,--,--,--,--,--,0,168,193,355,303,211,340,298,362,286,73,76,0,2025-07-15 07:50:33 MESZ,----/--/-- --:--:-- UTC
21035-105,26.6,48.0,55,94.5,--,--,--,--,--,0,129,161,329,282,188,309,288,359,291,76,77,0,2025-07-15 07:50:35 MESZ,----/--/-- --:--:-- UTC
21037-052,26.6,48.0,56,94.7,--,--,--,--,--,0,128,177,349,300,212,342,303,375,304,80,85,0,2025-07-15 07:50:37 MESZ,----/--/-- --:--:-- UTC
21039-129,26.6,48.0,55,94.6,--,--,--,--,--,0,181,215,381,337,239,371,325,403,325,79,85,0,2025-07-15 07:50:39 MESZ,----/--/-- --:--:-- UTC
21041-223,26.6,48.0,56,94.5,--,--,--,--,--,0,126,161,321,266,179,307,268,334,259,76,82,0,2025-07-15 07:50:41 MESZ,----/--/-- --:--:-- UTC
21043-222,26.6,48.0,55,94.6,--,--,--,--,--,0,184,221,388,341,251,375,335,402,332,78,79,0,2025-07-15 07:50:43 MESZ,----/--/-- --:--:-- UTC
21045-278,26.6,48.0,56,94.5,--,--,--,--,--,0,183,220,389,338,245,372,330,403,329,84,78,0,2025-07-15 07:50:45 MESZ,----/--/-- --:--:-- UTC
21047-504,26.6,48.0,55,94.6,--,--,--,--,--,0,186,216,389,333,238,368,326,398,328,83,75,0,2025-07-15 07:50:47 MESZ,----/--/-- --:--:-- UTC
21049-505,26.6,48.0,56,94.6,--,--,--,--,--,0,182,205,382,323,250,365,313,396,328,86,85,0,2025-07-15 07:50:49 MESZ,----/--/-- --:--:-- UTC
21051-583,26.6,48.0,54,94.6,--,--,--,--,--,0,188,222,386,336,244,371,332,403,328,79,72,0,2025-07-15 07:50:51 MESZ,----/--/-- --:--:-- UTC
21053-677,26.6,48.0,56,94.4,--,--,--,--,--,0,117,152,321,270,182,302,263,334,262,81,80,0,2025-07-15 07:50:53 MESZ,----/--/-- --:--:-- UTC
21055-850,26.6,48.0,54,94.7,--,--,--,--,--,0,119,155,320,272,175,300,260,332,257,78,84,0,2025-07-15 07:50:55 MESZ,----/--/-- --:--:-- UTC
21057-751,26.6,48.0,56,94.7,--,--,--,--,--,0,124,158,327,277,189,308,270,342,270,83,79,0,2025-07-15 07:50:57 MESZ,----/--/-- --:--:-- UTC
21060-058,26.6,48.0,56,94.5,--,--,--,--,--,0,153,169,332,281,185,313,270,341,259,83,82,0,2025-07-15 07:51:00 MESZ,----/--/-- --:--:-- UTC
21062-957,26.6,48.0,54,94.6,--,--,--,--,--,0,183,219,386,335,255,369,331,404,333,88,79,0,2025-07-15 07:51:02 MESZ,----/--/-- --:--:-- UTC
21064-033,26.6,48.0,56,94.5,--,--,--,--,--,0,186,223,380,340,249,375,334,404,332,79,77,0,2025-07-15 07:51:04 MESZ,----/--/-- --:--:-- UTC
21066-127,26.6,48.0,55,94.6,--,--,--,--,--,0,112,150,319,266,175,301,262,330,261,80,82,1,2025-07-15 07:51:06 MESZ,----/--/-- --:--:-- UTC
21068-126,26.6,48.0,55,94.6,--,--,--,--,--,0,185,222,386,339,242,370,329,400,326,76,85,0,2025-07-15 07:51:08 MESZ,----/--/-- --:--:-- UTC
21070-184,26.6,48.0,55,94.6,--,--,--,--,--,0,184,219,385,333,240,366,330,400,324,89,78,0,2025-07-15 07:51:10 MESZ,----/--/-- --:--:-- UTC
21072-410,26.6,48.0,56,94.5,--,--,--,--,--,0,156,187,349,301,217,330,287,359,284,82,73,0,2025-07-15 07:51:12 MESZ,----/--/-- --:--:-- UTC
21074-412,26.6,48.0,55,94.7,--,--,--,--,--,0,178,215,395,337,242,371,334,403,333,85,80,0,2025-07-15 07:51:14 MESZ,----/--/-- --:--:-- UTC
21076-489,26.6,48.0,53,94.8,--,--,--,--,--,0,190,224,390,334,248,388,337,406,332,80,82,0,2025-07-15 07:51:16 MESZ,----/--/-- --:--:-- UTC
21078-636,26.6,48.0,55,94.5,--,--,--,--,--,0,183,216,389,333,247,368,331,400,325,77,74,0,2025-07-15 07:51:18 MESZ,----/--/-- --:--:-- UTC
21080-652,26.6,48.0,54,94.7,--,--,--,--,--,0,186,217,382,332,243,367,328,399,323,84,79,0,2025-07-15 07:51:20 MESZ,----/--/-- --:--:-- UTC
21082-658,26.6,48.0,54,94.8,--,--,--,--,--,0,127,157,323,276,188,310,272,343,272,80,87,0,2025-07-15 07:51:22 MESZ,----/--/-- --:--:-- UTC
21084-968,26.6,48.0,55,94.7,--,--,--,--,--,0,120,151,318,267,178,304,264,331,258,76,80,0,2025-07-15 07:51:24 MESZ,----/--/-- --:--:-- UTC
21086-863,26.6,48.0,52,94.7,--,--,--,--,--,0,126,158,325,278,186,313,275,348,275,76,85,0,2025-07-15 07:51:26 MESZ,----/--/-- --:--:-- UTC
21089-939,26.6,48.0,56,94.5,--,--,--,--,--,0,129,160,329,276,189,311,293,365,301,85,81,0,2025-07-15 07:51:29 MESZ,----/--/-- --:--:-- UTC
21091-034,26.6,48.0,54,94.7,--,--,--,--,--,0,129,157,325,286,182,318,269,339,264,89,90,0,2025-07-15 07:51:31 MESZ,----/--/-- --:--:-- UTC
21093-032,26.6,48.0,55,94.6,--,--,--,--,--,0,129,159,329,279,188,317,292,369,295,79,86,0,2025-07-15 07:51:33 MESZ,----/--/-- --:--:-- UTC
21095-088,26.6,48.0,51,94.9,--,--,--,--,--,0,168,205,373,320,235,372,323,396,324,85,85,0,2025-07-15 07:51:35 MESZ,----/--/-- --:--:-- UTC
21097-315,26.6,48.0,40,96.1,--,--,--,--,--,0,189,220,389,342,249,373,333,393,332,77,81,0,2025-07-15 07:51:37 MESZ,----/--/-- --:--:-- UTC
21099-319,26.6,48.0,40,96.3,--,--,--,--,--,0,127,162,330,277,193,312,272,342,269,82,88,0,2025-07-15 07:51:39 MESZ,----/--/-- --:--:-- UTC
21101-396,26.6,48.0,41,95.9,--,--,--,--,--,0,128,162,330,281,186,311,276,343,271,75,82,0,2025-07-15 07:51:41 MESZ,----/--/-- --:--:-- UTC
21103-491,26.6,48.0,43,95.8,--,--,--,--,--,0,135,168,332,281,187,310,273,342,266,85,81,0,2025-07-15 07:51:43 MESZ,----/--/-- --:--:-- UTC
21105-559,26.6,48.0,43,95.7,--,--,--,--,--,0,176,207,380,329,241,364,331,415,331,80,83,0,2025-07-15 07:51:45 MESZ,----/--/-- --:--:-- UTC
21107-541,26.6,48.0,44,95.7,--,--,--,--,--,0,123,157,320,270,182,308,264,332,263,75,79,0,2025-07-15 07:51:47 MESZ,----/--/-- --:--:-- UTC
21109-820,26.6,48.0,44,95.6,--,--,--,--,--,0,116,163,313,274,171,315,263,345,257,79,80,0,2025-07-15 07:51:49 MESZ,----/--/-- --:--:-- UTC
21111-768,26.6,48.0,44,95.5,--,--,--,--,--,0,116,167,314,261,170,305,259,322,255,80,85,0,2025-07-15 07:51:51 MESZ,----/--/-- --:--:-- UTC
21113-929,26.6,48.0,45,95.6,--,--,--,--,--,0,119,152,313,259,172,307,253,324,254,93,80,0,2025-07-15 07:51:53 MESZ,----/--/-- --:--:-- UTC
21116-941,26.6,48.0,46,95.8,--,--,--,--,--,0,174,198,353,303,208,341,291,354,277,84,76,0,2025-07-15 07:51:56 MESZ,----/--/-- --:--:-- UTC
21118-938,26.6,48.0,45,95.6,--,--,--,--,--,0,119,158,322,271,181,313,266,336,261,85,75,0,2025-07-15 07:51:58 MESZ,----/--/-- --:--:-- UTC
21120-995,26.6,48.0,45,95.7,--,--,--,--,--,0,122,162,322,271,185,318,269,352,280,80,80,0,2025-07-15 07:52:00 MESZ,----/--/-- --:--:-- UTC
21122-219,26.6,48.0,45,95.6,--,--,--,--,--,0,171,215,375,328,255,374,324,397,322,73,92,0,2025-07-15 07:52:02 MESZ,----/--/-- --:--:-- UTC
21124-221,26.6,48.0,45,95.6,--,--,--,--,--,0,114,150,315,264,173,307,262,330,258,86,80,0,2025-07-15 07:52:04 MESZ,----/--/-- --:--:-- UTC
21126-297,26.6,48.0,44,95.7,--,--,--,--,--,0,118,159,318,271,179,309,265,331,259,77,77,0,2025-07-15 07:52:06 MESZ,----/--/-- --:--:-- UTC
21128-393,26.6,48.0,43,95.7,--,--,--,--,--,0,117,153,318,261,170,305,255,325,268,76,81,0,2025-07-15 07:52:08 MESZ,----/--/-- --:--:-- UTC
21130-390,26.6,48.0,45,95.6,--,--,--,--,--,0,161,202,365,319,222,357,317,384,316,83,86,0,2025-07-15 07:52:10 MESZ,----/--/-- --:--:-- UTC
21131-521,26.6,48.0,47,95.6,--,--,--,--,--,0,177,213,375,327,237,369,321,389,314,89,84,0,2025-07-15 07:52:11 MESZ,----/--/-- --:--:-- UTC
21133-725,26.6,48.0,45,95.6,--,--,--,--,--,0,144,185,347,304,214,349,305,372,300,79,77,0,2025-07-15 07:52:13 MESZ,----/--/-- --:--:-- UTC
21135-675,26.6,48.0,45,95.7,--,--,--,--,--,0,149,196,358,313,220,356,309,374,309,78,84,0,2025-07-15 07:52:15 MESZ,----/--/-- --:--:-- UTC
21137-752,26.6,48.0,45,95.7,--,--,--,--,--,0,184,220,383,333,242,375,327,395,324,80,76,2,2025-07-15 07:52:17 MESZ,----/--/-- --:--:-- UTC
21139-845,26.6,48.0,45,95.8,--,--,--,--,--,0,110,149,312,267,172,303,259,321,253,81,81,1,2025-07-15 07:52:19 MESZ,----/--/-- --:--:-- UTC
21141-842,26.6,48.0,44,95.7,--,--,--,--,--,0,179,219,383,333,242,374,330,399,327,81,85,0,2025-07-15 07:52:21 MESZ,----/--/-- --:--:-- UTC
21143-899,26.6,48.0,44,95.8,--,--,--,--,--,0,179,221,382,330,242,371,327,395,323,77,77,0,2025-07-15 07:52:23 MESZ,----/--/-- --:--:-- UTC
21146-123,26.6,48.0,45,95.5,--,--,--,--,--,0,178,218,382,332,239,368,324,392,319,80,81,0,2025-07-15 07:52:26 MESZ,----/--/-- --:--:-- UTC
21148-125,26.6,48.0,44,95.7,--,--,--,--,--,0,172,215,377,330,244,372,328,394,323,84,88,0,2025-07-15 07:52:28 MESZ,----/--/-- --:--:-- UTC
21150-203,26.7,48.0,45,95.5,--,--,--,--,--,0,176,221,378,333,240,371,327,395,321,83,83,0,2025-07-15 07:52:30 MESZ,----/--/-- --:--:-- UTC
21152-299,26.7,48.0,44,95.6,--,--,--,--,--,0,120,160,321,271,183,313,271,338,263,85,81,1,2025-07-15 07:52:32 MESZ,----/--/-- --:--:-- UTC
21154-294,26.7,48.0,44,95.8,--,--,--,--,--,0,183,220,383,330,240,368,324,394,318,76,92,0,2025-07-15 07:52:34 MESZ,----/--/-- --:--:-- UTC
21156-426,26.7,48.0,44,95.5,--,--,--,--,--,0,116,152,318,267,178,306,264,333,260,77,78,1,2025-07-15 07:52:36 MESZ,----/--/-- --:--:-- UTC
21158-685,26.7,48.0,44,95.7,--,--,--,--,--,0,154,197,348,312,232,351,312,382,310,78,81,0,2025-07-15 07:52:38 MESZ,----/--/-- --:--:-- UTC
21161-654,26.7,48.0,44,95.6,--,--,--,--,--,0,114,165,316,265,173,306,260,330,261,83,90,0,2025-07-15 07:52:41 MESZ,----/--/-- --:--:-- UTC
21163-656,26.7,48.0,44,95.5,--,--,--,--,--,0,137,177,334,282,191,303,272,345,271,90,83,0,2025-07-15 07:52:43 MESZ,----/--/-- --:--:-- UTC
