# Umweltkontrollsystem Log
# Start: 2025-07-15 16:49:20
# ===== SENSOR-KONFIGURATION =====
# TEMPERATURSENSOR:
#   DHT11: Pin 22 (Digital) - Temp + Luftfeuchtigkeit, 0.5Hz [Temperature_DHT_C, Humidity_RH]
#   DS18B20: Pin 8 (OneWire) - 4.7K Pull-up zu 5V erforderlich
# GPS-MODUL:
#   RX: Pin 19, TX: Pin 18 (Serial1, 9600 Baud), 200Hz [GPS_Lat, GPS_Lon, GPS_Alt, GPS_Speed, GPS_Course, GPS_Sats, GPS_DateTime]
# GAS-SENSOREN (MQ-Serie, 0.5Hz):
#   MQ2 (Methan,Butan,LPG,Rauch): A0 [MQ2]
#   MQ3 (Alkohol,Ethanol): A1 [MQ3]
#   MQ4 (Methan,CNG): A2 [MQ4]
#   MQ5 (Erdgas,LPG): A3 [MQ5]
#   MQ6 (LPG,Butan): A4 [MQ6]
#   MQ7 (Kohlenmonoxid CO): A5 [MQ7]
#   MQ8 (Wasserstoff H2): A6 [MQ8]
#   MQ9 (CO,entflammbare Gase): A7 [MQ9]
#   MQ135 (Luftqualitaet CO2,NH3,NOx): A8 [MQ135]
# MIKROFONE (100kHz Burst):
#   Mikrofon Klein: A9, Mikrofon Gross: A10 [Mic1, Mic2]
# RADIOAKTIVITAET:
#   Geigerzaehler: Pin 29 (Digital), 200Hz Polling [Radiation_CPS]
# LICHTSENSOR:
#   LDR: Pin A11, 0.5Hz (0-1023 = Dunkel-Hell) [Light_Level, Light_Percent]
# ZEIT/TIMESTAMP:
#   Sekunden seit Mitternacht + Millisekunden [SecSinceMidnight-MS, DateTime]
# SD-KARTE:
#   CS: Pin 10, MOSI: 51, MISO: 50, SCK: 52 (SPI)
# RTC (Real-Time Clock):
#   SDA: Pin 20, SCL: Pin 21 (I2C)
# SYSTEM: Arduino Mega 2560, 5V Versorgung
# ABTASTRATEN: GPS/Radiation=200Hz, Sensoren=0.5Hz, Mikro=100kHz
# ===================================
SecSinceMidnight-MS,Temperature_DHT_C,Humidity_RH,Light_Level,Light_Percent,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Speed,GPS_Course,GPS_Sats,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Mic1,Mic2,Radiation_CPS,DateTime,GPS_DateTime
60597-884,20.3,48.0,38,96.2,49.2703,7.8265,608.2,0.1, 0,11,96,161,285,243,160,300,232,248,158,3,2,0,2025-07-15 18:49:57 MESZ,2025-07-15 16:49:58 UTC
60599-848,20.3,48.0,38,96.3,49.2703,7.8265,608.2,0.1, 0,10,97,160,284,242,160,299,231,247,158,3,3,0,2025-07-15 18:49:59 MESZ,2025-07-15 16:50:00 UTC
60601-904,20.3,48.0,37,96.3,49.2703,7.8265,608.3,0.2, 0,11,96,160,284,240,158,300,231,247,158,3,2,0,2025-07-15 18:50:01 MESZ,2025-07-15 16:50:02 UTC
60603-161,20.3,48.0,38,96.2,49.2703,7.8265,608.7,0.0, 0,11,97,161,284,240,159,300,231,248,158,2,3,0,2025-07-15 18:50:03 MESZ,2025-07-15 16:50:04 UTC
60606-104,20.3,48.0,38,96.3,49.2703,7.8265,609.2,0.1, 0,11,97,160,284,240,160,301,231,248,158,2,3,0,2025-07-15 18:50:06 MESZ,2025-07-15 16:50:06 UTC
60608-181,20.2,48.0,37,96.2,49.2703,7.8265,609.6,0.0, 0,11,96,162,284,240,160,301,231,250,159,3,2,0,2025-07-15 18:50:08 MESZ,2025-07-15 16:50:08 UTC
60610-281,20.2,48.0,37,96.3,49.2703,7.8265,610.2,0.0, 0,10,96,161,284,240,159,301,231,250,159,3,2,0,2025-07-15 18:50:10 MESZ,2025-07-15 16:50:10 UTC
60612-273,20.2,48.0,37,96.3,49.2703,7.8265,610.6,0.3, 0,10,97,162,284,240,160,300,231,250,160,3,2,0,2025-07-15 18:50:12 MESZ,2025-07-15 16:50:12 UTC
60614-329,20.2,48.0,38,96.2,49.2703,7.8265,610.7,0.1, 0,10,96,162,285,240,160,301,232,250,159,3,3,0,2025-07-15 18:50:14 MESZ,2025-07-15 16:50:14 UTC
60616-558,20.2,48.0,38,96.3,49.2703,7.8265,610.5,0.1, 0,11,98,161,285,240,160,301,231,251,159,3,3,0,2025-07-15 18:50:16 MESZ,2025-07-15 16:50:16 UTC
60618-576,20.2,48.0,39,96.4,49.2703,7.8265,610.6,0.1, 0,11,96,161,284,241,159,301,232,250,159,3,3,0,2025-07-15 18:50:18 MESZ,2025-07-15 16:50:19 UTC
60620-662,20.1,48.0,37,96.4,49.2703,7.8265,610.4,0.1, 0,11,97,161,284,240,160,300,232,250,159,2,2,0,2025-07-15 18:50:20 MESZ,2025-07-15 16:50:21 UTC
60622-731,20.1,48.0,35,96.5,49.2703,7.8265,610.3,0.1, 0,11,96,161,284,240,159,301,232,251,161,3,3,0,2025-07-15 18:50:22 MESZ,2025-07-15 16:50:23 UTC
60624-747,20.1,48.0,37,96.5,49.2703,7.8265,610.3,0.0, 0,11,96,161,284,240,159,300,232,251,159,3,2,0,2025-07-15 18:50:24 MESZ,2025-07-15 16:50:25 UTC
60626-803,20.1,48.0,37,96.5,49.2703,7.8265,610.5,0.0, 0,11,96,161,284,241,161,300,232,252,161,3,4,0,2025-07-15 18:50:26 MESZ,2025-07-15 16:50:27 UTC
60628-062,20.1,48.0,36,96.6,49.2703,7.8265,610.6,0.1, 0,11,96,160,284,240,160,300,233,251,159,3,3,0,2025-07-15 18:50:28 MESZ,2025-07-15 16:50:29 UTC
60631-005,20.1,48.0,35,96.4,49.2703,7.8265,610.5,0.0, 0,11,97,160,283,240,161,301,232,251,160,3,2,0,2025-07-15 18:50:31 MESZ,2025-07-15 16:50:31 UTC
60633-083,20.1,48.0,35,96.6,49.2703,7.8265,610.3,0.0, 0,11,96,161,284,240,160,300,232,252,160,3,3,0,2025-07-15 18:50:33 MESZ,2025-07-15 16:50:33 UTC
60635-181,20.0,48.0,35,96.6,49.2703,7.8265,610.2,0.1, 0,11,96,161,284,240,161,301,232,251,160,3,2,0,2025-07-15 18:50:35 MESZ,2025-07-15 16:50:35 UTC
60637-173,20.0,48.0,37,96.5,49.2703,7.8265,610.1,0.1, 0,11,98,162,285,240,160,299,231,251,160,3,2,0,2025-07-15 18:50:37 MESZ,2025-07-15 16:50:37 UTC
60639-230,20.0,48.0,36,96.6,49.2703,7.8265,610.1,0.1, 0,11,96,160,285,240,160,301,231,250,160,3,3,0,2025-07-15 18:50:39 MESZ,2025-07-15 16:50:39 UTC
60641-458,20.0,49.0,35,96.6,49.2703,7.8265,610.0,0.2, 0,11,97,161,284,239,159,300,232,250,160,3,3,0,2025-07-15 18:50:41 MESZ,2025-07-15 16:50:41 UTC
60643-476,20.0,49.0,35,96.6,49.2703,7.8265,610.0,0.0, 0,11,96,160,284,241,159,301,232,250,160,3,4,0,2025-07-15 18:50:43 MESZ,2025-07-15 16:50:44 UTC
60645-563,20.0,49.0,34,96.8,49.2703,7.8265,610.4,0.1, 0,11,96,162,284,240,160,300,231,249,160,3,3,0,2025-07-15 18:50:45 MESZ,2025-07-15 16:50:46 UTC
60647-681,20.0,49.0,34,96.6,49.2703,7.8265,610.5,0.1, 0,11,98,161,284,240,160,301,231,250,159,3,3,0,2025-07-15 18:50:47 MESZ,2025-07-15 16:50:48 UTC
60649-643,20.0,49.0,33,96.7,49.2703,7.8265,610.5,0.3, 0,11,97,160,284,240,160,300,232,250,159,3,3,0,2025-07-15 18:50:49 MESZ,2025-07-15 16:50:50 UTC
60651-683,20.0,49.0,34,96.7,49.2703,7.8265,610.6,0.0, 0,11,96,162,284,240,159,299,232,250,159,2,2,0,2025-07-15 18:50:51 MESZ,2025-07-15 16:50:52 UTC
60653-962,20.0,48.0,34,96.6,49.2703,7.8265,610.7,0.1, 0,11,96,161,284,240,160,301,232,251,160,2,3,0,2025-07-15 18:50:53 MESZ,2025-07-15 16:50:54 UTC
60655-905,20.0,48.0,34,96.6,49.2703,7.8265,611.0,0.1, 0,11,96,162,284,240,160,300,232,250,159,2,2,1,2025-07-15 18:50:55 MESZ,2025-07-15 16:50:56 UTC
60657-984,20.0,48.0,33,96.8,49.2703,7.8265,611.0,0.1, 0,11,97,162,284,240,160,301,232,251,159,2,3,0,2025-07-15 18:50:57 MESZ,2025-07-15 16:50:58 UTC
60659-083,20.0,48.0,34,96.8,49.2703,7.8265,611.0,0.0, 0,11,96,161,284,240,161,301,232,251,159,3,3,1,2025-07-15 18:50:59 MESZ,2025-07-15 16:51:00 UTC
60661-073,20.0,48.0,33,96.7,49.2703,7.8265,611.0,0.0, 0,11,98,161,284,240,160,301,232,250,159,3,3,0,2025-07-15 18:51:01 MESZ,2025-07-15 16:51:02 UTC
60663-131,20.0,48.0,33,96.8,49.2703,7.8265,611.0,0.1, 0,11,97,162,283,240,160,301,232,249,159,3,3,0,2025-07-15 18:51:03 MESZ,2025-07-15 16:51:04 UTC
60665-358,20.0,49.0,33,96.8,49.2703,7.8265,611.1,0.0, 0,11,97,161,283,240,161,301,232,250,160,4,2,0,2025-07-15 18:51:05 MESZ,2025-07-15 16:51:06 UTC
60668-426,20.0,49.0,34,96.9,49.2703,7.8265,611.0,0.1, 0,11,97,161,283,240,160,302,232,250,159,3,3,0,2025-07-15 18:51:08 MESZ,2025-07-15 16:51:09 UTC
60670-462,20.0,49.0,33,96.7,49.2703,7.8265,610.9,0.0, 0,10,96,160,284,241,160,301,233,251,159,2,3,0,2025-07-15 18:51:10 MESZ,2025-07-15 16:51:11 UTC
60672-581,20.0,49.0,33,96.8,49.2703,7.8265,611.0,0.1, 0,10,96,161,284,240,159,301,232,250,159,4,3,0,2025-07-15 18:51:12 MESZ,2025-07-15 16:51:13 UTC
60675-544,20.0,49.0,32,96.8,49.2703,7.8265,611.3,0.1, 0,10,96,161,284,240,161,301,233,250,160,2,3,0,2025-07-15 18:51:15 MESZ,2025-07-15 16:51:15 UTC
60677-600,20.0,49.0,33,96.9,49.2703,7.8265,611.4,0.2, 0,11,97,161,284,241,160,302,232,249,161,3,2,0,2025-07-15 18:51:17 MESZ,2025-07-15 16:51:17 UTC
60679-860,20.0,49.0,33,96.9,49.2703,7.8265,611.5,0.1, 0,11,97,161,283,240,159,301,232,250,160,3,4,0,2025-07-15 18:51:19 MESZ,2025-07-15 16:51:19 UTC
60681-801,20.0,49.0,32,96.9,49.2703,7.8265,611.5,0.0, 0,11,97,160,284,241,161,301,231,250,159,3,3,0,2025-07-15 18:51:21 MESZ,2025-07-15 16:51:21 UTC
60683-881,20.0,48.0,34,96.8,49.2703,7.8265,611.7,0.3, 0,11,96,162,284,240,160,301,232,251,160,3,3,0,2025-07-15 18:51:23 MESZ,2025-07-15 16:51:23 UTC
60685-977,20.1,48.0,32,96.9,49.2703,7.8265,611.6,0.0, 0,11,96,161,284,240,160,301,232,251,160,2,2,0,2025-07-15 18:51:25 MESZ,2025-07-15 16:51:25 UTC
60687-970,20.1,48.0,32,96.9,49.2703,7.8265,611.5,0.2, 0,10,97,162,284,240,160,302,232,250,160,3,3,0,2025-07-15 18:51:27 MESZ,2025-07-15 16:51:27 UTC
60689-027,20.1,48.0,33,96.9,49.2703,7.8265,611.2,0.0, 0,10,96,161,285,240,160,302,233,250,160,3,2,0,2025-07-15 18:51:29 MESZ,2025-07-15 16:51:29 UTC
60691-255,20.1,49.0,33,97.0,49.2703,7.8265,610.9,0.2, 0,11,98,162,284,241,160,302,232,250,160,3,3,0,2025-07-15 18:51:31 MESZ,2025-07-15 16:51:31 UTC
60693-251,20.1,49.0,32,96.9,49.2703,7.8265,610.7,0.1, 0,11,96,162,284,240,161,301,233,251,160,3,3,0,2025-07-15 18:51:33 MESZ,2025-07-15 16:51:33 UTC
60695-412,20.1,49.0,31,97.0,49.2703,7.8265,610.9,0.0, 0,11,96,161,284,240,161,302,232,250,160,3,2,0,2025-07-15 18:51:35 MESZ,2025-07-15 16:51:36 UTC
60698-479,20.1,49.0,32,96.9,49.2703,7.8265,610.9,0.0, 0,11,97,162,284,240,160,302,233,251,160,3,3,0,2025-07-15 18:51:38 MESZ,2025-07-15 16:51:38 UTC
60700-391,20.1,49.0,30,96.8,49.2703,7.8265,610.8,0.0, 0,11,96,161,284,240,161,302,233,250,161,3,2,0,2025-07-15 18:51:40 MESZ,2025-07-15 16:51:40 UTC
60702-391,20.1,49.0,32,96.9,49.2703,7.8265,610.5,0.0, 0,11,96,161,285,242,161,302,233,251,160,3,3,0,2025-07-15 18:51:42 MESZ,2025-07-15 16:51:42 UTC
60704-427,20.1,49.0,31,97.0,49.2703,7.8265,610.2,0.1, 0,11,97,162,284,241,161,302,232,251,160,2,3,0,2025-07-15 18:51:44 MESZ,2025-07-15 16:51:44 UTC
60704-348,20.1,49.0,31,96.9,49.2703,7.8265,610.1,0.1, 0,11,98,161,284,240,161,302,233,251,160,2,2,0,2025-07-15 18:51:44 MESZ,2025-07-15 16:51:46 UTC
60706-348,20.1,49.0,31,97.0,49.2703,7.8265,609.9,0.0, 0,11,97,162,284,240,162,303,233,251,160,3,3,1,2025-07-15 18:51:46 MESZ,2025-07-15 16:51:48 UTC
60708-428,20.1,49.0,32,96.8,49.2703,7.8265,609.6,0.1, 0,11,97,162,284,241,161,303,233,251,161,3,3,0,2025-07-15 18:51:48 MESZ,2025-07-15 16:51:50 UTC
60710-347,20.1,49.0,31,96.8,49.2703,7.8265,609.6,0.0, 0,11,97,161,284,241,161,303,233,251,160,3,3,0,2025-07-15 18:51:50 MESZ,2025-07-15 16:51:52 UTC
60712-347,20.1,49.0,32,96.9,49.2703,7.8265,609.6,0.1, 0,11,97,161,284,241,161,303,232,251,161,2,3,0,2025-07-15 18:51:52 MESZ,2025-07-15 16:51:54 UTC
60714-347,20.1,49.0,31,97.0,49.2703,7.8265,609.5,0.1, 0,11,97,162,285,241,162,302,233,251,161,3,3,0,2025-07-15 18:51:54 MESZ,2025-07-15 16:51:56 UTC
60716-347,20.1,49.0,31,97.0,49.2703,7.8265,609.4,0.1, 0,11,96,161,284,241,161,303,232,250,160,3,3,0,2025-07-15 18:51:56 MESZ,2025-07-15 16:51:58 UTC
60718-347,20.2,49.0,31,97.0,49.2703,7.8265,609.5,0.1, 0,11,96,162,284,240,161,302,233,251,161,3,3,0,2025-07-15 18:51:58 MESZ,2025-07-15 16:52:00 UTC
60720-348,20.2,49.0,31,97.0,49.2703,7.8265,609.5,0.0, 0,11,97,161,284,240,161,303,232,251,161,3,2,0,2025-07-15 18:52:00 MESZ,2025-07-15 16:52:02 UTC
60722-348,20.2,49.0,31,96.9,49.2703,7.8265,609.3,0.2, 0,11,97,162,284,240,161,303,232,252,160,3,2,0,2025-07-15 18:52:02 MESZ,2025-07-15 16:52:04 UTC
60724-347,20.2,49.0,32,97.1,49.2703,7.8265,609.2,0.1, 0,11,96,161,284,240,161,303,232,250,160,3,3,0,2025-07-15 18:52:04 MESZ,2025-07-15 16:52:06 UTC
60726-347,20.2,49.0,30,97.0,49.2703,7.8265,609.1,0.1, 0,11,97,162,285,240,160,303,233,250,161,3,3,0,2025-07-15 18:52:06 MESZ,2025-07-15 16:52:07 UTC
60728-408,20.2,49.0,30,97.0,49.2703,7.8265,609.0,0.1, 0,11,97,162,284,240,161,303,233,251,161,2,3,0,2025-07-15 18:52:08 MESZ,2025-07-15 16:52:09 UTC
60730-461,20.2,49.0,32,96.9,49.2703,7.8265,608.7,0.1, 0,11,96,162,285,240,160,302,233,251,161,3,3,0,2025-07-15 18:52:10 MESZ,2025-07-15 16:52:12 UTC
60733-617,20.2,49.0,31,97.0,49.2703,7.8265,608.4,0.2, 0,10,96,161,284,240,160,303,232,250,160,3,3,0,2025-07-15 18:52:13 MESZ,2025-07-15 16:52:13 UTC
60736-578,20.2,49.0,30,96.9,49.2703,7.8265,608.2,0.1, 0,10,97,161,284,241,161,302,232,251,160,3,3,0,2025-07-15 18:52:16 MESZ,2025-07-15 16:52:15 UTC
60738-702,20.2,49.0,30,97.1,49.2703,7.8265,608.2,0.1, 0,11,96,162,284,240,161,303,233,250,160,4,2,0,2025-07-15 18:52:18 MESZ,2025-07-15 16:52:18 UTC
60740-848,20.2,49.0,32,97.1,49.2703,7.8265,608.1,0.3, 0,11,96,162,284,241,160,303,233,250,159,3,3,0,2025-07-15 18:52:20 MESZ,2025-07-15 16:52:20 UTC
60742-932,20.2,49.0,29,97.0,49.2703,7.8265,608.1,0.0, 0,10,97,162,283,240,163,303,232,250,160,2,2,0,2025-07-15 18:52:22 MESZ,2025-07-15 16:52:22 UTC
60744-982,20.2,49.0,30,96.9,49.2703,7.8265,607.8,0.1, 0,11,96,162,284,241,160,303,232,251,160,3,2,0,2025-07-15 18:52:24 MESZ,2025-07-15 16:52:24 UTC
60746-245,20.2,49.0,30,96.9,49.2703,7.8265,607.5,0.0, 0,11,97,161,285,240,160,304,233,251,161,3,3,0,2025-07-15 18:52:26 MESZ,2025-07-15 16:52:27 UTC
60748-258,20.2,49.0,31,97.1,49.2703,7.8265,607.0,0.1, 0,11,96,161,285,240,161,303,233,251,160,2,3,0,2025-07-15 18:52:28 MESZ,2025-07-15 16:52:29 UTC
60750-122,20.2,49.0,30,97.2,49.2703,7.8265,606.8,0.4, 0,11,97,162,284,241,160,303,233,251,161,2,2,0,2025-07-15 18:52:30 MESZ,2025-07-15 16:52:30 UTC
60752-268,20.2,49.0,29,97.1,49.2703,7.8265,606.9,0.0, 0,10,97,162,285,240,161,303,234,251,160,3,3,0,2025-07-15 18:52:32 MESZ,2025-07-15 16:52:32 UTC
60754-351,20.2,49.0,30,97.1,49.2703,7.8265,606.9,0.0, 0,11,97,162,284,240,162,302,233,251,161,3,3,0,2025-07-15 18:52:34 MESZ,2025-07-15 16:52:34 UTC
60756-402,20.2,49.0,29,97.2,49.2703,7.8265,606.9,0.2, 0,10,97,161,285,241,161,303,233,250,161,3,3,0,2025-07-15 18:52:36 MESZ,2025-07-15 16:52:37 UTC
60759-560,20.2,49.0,30,97.1,49.2703,7.8265,607.1,0.1, 0,10,97,162,284,241,161,303,233,252,161,2,3,0,2025-07-15 18:52:39 MESZ,2025-07-15 16:52:38 UTC
60761-522,20.2,49.0,30,97.2,49.2703,7.8265,607.4,0.5, 0,10,96,161,286,241,161,303,233,250,160,2,2,0,2025-07-15 18:52:41 MESZ,2025-07-15 16:52:40 UTC
60763-647,20.2,49.0,30,97.1,49.2703,7.8265,607.4,0.1, 0,10,97,161,284,241,160,303,233,252,161,3,3,2,2025-07-15 18:52:43 MESZ,2025-07-15 16:52:43 UTC
60765-996,20.2,49.0,29,97.2,49.2703,7.8265,607.5,0.1, 0,10,96,161,285,241,161,303,232,251,161,3,3,0,2025-07-15 18:52:45 MESZ,2025-07-15 16:52:45 UTC
60767-937,20.2,49.0,30,97.2,49.2703,7.8265,607.8,0.1, 0,11,96,162,285,242,161,304,233,252,160,3,3,1,2025-07-15 18:52:47 MESZ,2025-07-15 16:52:47 UTC
60769-937,20.2,49.0,30,97.1,49.2703,7.8265,607.8,0.0, 0,10,96,162,285,241,161,303,233,251,161,2,3,0,2025-07-15 18:52:49 MESZ,2025-07-15 16:52:49 UTC
60771-186,20.2,49.0,31,97.2,49.2703,7.8265,607.7,0.1, 0,9,96,161,284,241,161,303,233,250,161,3,3,0,2025-07-15 18:52:51 MESZ,2025-07-15 16:52:52 UTC
60773-046,20.2,49.0,29,97.2,49.2703,7.8265,607.4,0.0, 0,10,96,163,285,241,161,303,232,251,161,3,3,0,2025-07-15 18:52:53 MESZ,2025-07-15 16:52:53 UTC
60775-168,20.2,49.0,29,97.2,49.2703,7.8265,607.3,0.2, 0,9,97,162,284,240,161,303,233,251,161,3,3,0,2025-07-15 18:52:55 MESZ,2025-07-15 16:52:56 UTC
60777-209,20.2,49.0,29,97.4,49.2703,7.8265,607.4,0.1, 0,9,96,162,285,241,161,302,234,251,160,3,3,0,2025-07-15 18:52:57 MESZ,2025-07-15 16:52:57 UTC
60779-294,20.2,49.0,28,97.2,49.2703,7.8265,607.7,0.1, 0,11,97,160,285,241,161,303,233,251,161,2,3,0,2025-07-15 18:52:59 MESZ,2025-07-15 16:52:59 UTC
60781-344,20.2,49.0,30,97.2,49.2703,7.8265,607.5,0.1, 0,11,97,161,285,241,161,302,233,253,161,3,2,0,2025-07-15 18:53:01 MESZ,2025-07-15 16:53:02 UTC
60783-502,20.2,49.0,30,97.3,49.2703,7.8265,607.6,0.0, 0,11,97,161,285,242,161,302,234,252,161,3,3,0,2025-07-15 18:53:03 MESZ,2025-07-15 16:53:03 UTC
60785-463,20.2,49.0,30,97.3,49.2703,7.8265,607.8,0.2, 0,11,98,161,285,241,161,302,232,252,161,3,3,0,2025-07-15 18:53:05 MESZ,2025-07-15 16:53:05 UTC
60787-587,20.2,48.0,28,97.3,49.2703,7.8265,608.0,0.1, 0,10,97,160,285,242,162,302,233,252,161,2,2,0,2025-07-15 18:53:07 MESZ,2025-07-15 16:53:08 UTC
60789-736,20.2,48.0,28,97.3,49.2703,7.8265,608.2,0.4, 0,11,96,161,285,242,161,301,234,252,160,3,2,1,2025-07-15 18:53:09 MESZ,2025-07-15 16:53:10 UTC
60791-817,20.2,48.0,28,97.3,49.2703,7.8265,608.5,0.2, 0,10,97,161,285,242,161,301,233,251,160,2,2,0,2025-07-15 18:53:11 MESZ,2025-07-15 16:53:12 UTC
60794-872,20.2,48.0,28,97.3,49.2703,7.8265,608.5,0.0, 0,10,96,160,286,241,161,302,233,251,160,3,2,0,2025-07-15 18:53:14 MESZ,2025-07-15 16:53:14 UTC
60795-135,20.2,48.0,28,97.3,49.2703,7.8265,608.5,0.3, 0,11,97,162,286,241,161,302,232,250,160,3,3,0,2025-07-15 18:53:15 MESZ,2025-07-15 16:53:17 UTC
